Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	
1903	Falcinelli	C410310-B	S	Lo	-	705	Im	M5 V	{+0}	(A21+1)	[433E]	B	7	
1906	Bernheim	C77A422-8	S	Wa Ni	-	003	Im	K5 V	{-2}	(530-3)	[12A9]	B	8	
1908	Lons	C100530-B	S	Va Ni	-	211	Im	M5 V M5 V	{+0}	(A41-4)	[255B]	B	3	
1911	Rimavska	E200532-9	-	Va Ni	-	507	Im	w D	{-2}	(B43-4)	[6367]	B	7	
1914	Xi'an	C100520-A	-	Va Ni	-	214	Im	M0 V	{+0}	(D42+3)	[454D]	B	7	
1916	Cantagalli	C300212-7	S	Va Lo	-	103	Im	F5 V	{-2}	(A11-3)	[51A5]	B	9	
1918	Baton Rouge	C7A7546-8	S	Fl Ni	-	004	Im	M5 V	{-2}	(F40+2)	[2338]	B	6	
1919	Alfredjoy	B5A0754-9	-	He	-	801	Im	G5 III	{+1}	(467+0)	[68AB]	B	9	
1921	Zurich	B3008A5-C	-	Va Ph Na Pi	-	504	Im	G0 V	{+2}	(C76-3)	[9A5F]	eDB	9	
1922	Bobweber	BAB6779-A	NS	Fl	-	824	Im	G5 V	{+3}	(D6C-3)	[5A4A]	B	8	
1926	Breimer	C200000-0	-	Va Ba	-	005	Im	M5 V	{-2}	(600+0)	[0000]	B	6	
1937	Kovacia	C100145-8	-	Va Lo	-	602	Im	M5 V	{-2}	(C01+0)	[111A]	B	6	
1939	Kenos	C200574-9	-	Va Ni	-	707	Im	w D	{-1}	(C44+1)	[3449]	B	7	
2005	Elephenor	BAB3989-9	-	Fl Hi In	-	802	Im	F5 V	{+3}	(889-4)	[BC6B]	EB	8	
2006	Tagore	A7B0644-A	N	He Ni	-	504	Im	K5 V	{+1}	(C53+4)	[5749]	B	8	
2007	Guchaohao	C6B0358-9	S	He Lo	-	906	Im	w D	{-1}	(F21+3)	[1218]	B	7	
2012	Gunnarsson	C994754-9	S	Ag Pi	-	702	Im	G5 V	{+1}	(967+0)	[585B]	DCB	8	
2013	North Vancouver	D410530-4	S	Ni	-	113	Im	F5 V	{-3}	(940+1)	[A245]	B	9	
2016	Zephyr	C875431-8	-	Ni Pa	-	803	Im	G5 V	{-2}	(631+2)	[323B]	cB	8	
2019	Kushida	D6B3515-6	S	Fl Ni	-	913	Im	G0 V	{-3}	(643+2)	[3264]	B	8	
2021	Wazuka	E200112-7	-	Va Lo	-	406	Im	M5 V	{-3}	(801+0)	[612C]	B	7	
2025	Wojakowski	B00088A-9	-	As Va Ph Na Pi	-	112	Im	G0 V	{+1}	(777+0)	[992B]	eDB	8	
2026	Mijacobsen	EDB5134-5	-	Fl Lo	-	600	Im	G5 III	{-3}	(601+1)	[11A5]	B	8	
2028	Fivesparks	C30036B-B	-	Va Lo	-	304	Im	M0 V	{+0}	(A21+2)	[636E]	B	7	
2033	Pannekoek	C6B1162-A	S	Fl He Lo	-	800	Im	G5 V G5 V	{+0}	(601+0)	[316B]	B	3	
2034	Moran	E100210-9	-	Va Lo	-	503	Im	M5 V	{-2}	(E11-2)	[2187]	B	6	
2036	Vitebsk	C5A7200-9	-	Fl Lo	-	600	Im	F5 V F5 V	{-1}	(A11+5)	[518C]	B	5	
2037	Fujisato	D666463-4	-	Ga Ni Pa	-	904	Im	G0 V	{-3}	(832-2)	[4171]	cB	8	
2040	Sthenelos	E8A5224-5	-	Fl Lo	-	002	Im	G0 V	{-3}	(811+2)	[7185]	B	8	
2103	San Antonio	C7A7430-A	-	Fl Ni	-	702	Im	K0 V	{+0}	(936+0)	[145C]	B	8	
2104	Columbus	A8788DC-8	NS	Ph Pa Pi	-	704	Im	K0 V	{+1}	(C7B-3)	[8955]	eDcB	8	
2107	Kollontai	C100414-7	-	Va Ni	-	401	Im	M5 V M5 V	{-2}	(433+0)	[1269]	B	3	
2108	Liselotte	A300740-D	S	Va Na Pi	-	302	Im	K0 V M5 V	{+2}	(969-3)	[694C]	DB	7	
2114	Tuscaloosa	C100534-B	S	Va Ni	-	815	Im	M0 V	{+0}	(944+1)	[9579]	B	8	
2117	Lippens	ADB3641-9	N	Fl Ni	-	215	Im	G0 V	{+0}	(C53-3)	[564C]	B	9	
2120	Graceleanor	C100565-7	-	Va Ni	-	505	Im	M5 V	{-2}	(942+0)	[5335]	B	7	
2121	Kharkiv	C7A5303-A	-	Fl Lo	-	611	Im	G5 V	{+0}	(B21-1)	[637A]	B	8	
2133	Tullius	C4A0447-7	-	He Ni	-	804	Im	M0 V	{-2}	(730+5)	[1256]	B	7	
2134	Cheruskia	A200877-F	-	Va Ph Na Pi	-	308	Im	w D	{+2}	(A77-2)	[CA6B]	eDB	8	
2135	Segoves	C871400-8	-	He Ni	-	803	Im	G5 V	{-2}	(B30+2)	[32A8]	B	8	
2136	Umberto	B300786-A	-	Va Na Pi	-	104	Im	G5 V	{+2}	(B6A-1)	[3915]	DB	8	
2137	Severny	C6A1242-9	S	Fl He Lo	-	004	Im	K0 V	{-1}	(A11-1)	[2159]	B	8	
2204	Kariba	B7A699B-D	-	Fl Hi In	-	314	Im	K5 V	{+4}	(C86-2)	[DD59]	fEB	8	
2209	Briekugler	B100896-B	N	Va Ph Na Pi	-	703	Im	M5 V	{+2}	(D78+1)	[8A7C]	eDB	6	
2210	Brixia	CAB148B-6	-	Fl He Ni	-	800	Im	F5 V F5 V	{-2}	(532-3)	[4249]	B	6	
2212	Mekistheus	E200132-5	-	Va Lo	-	107	Im	w D	{-3}	(701-1)	[2133]	B	7	
2215	Borda	B20066A-C	N	Va Ni Na	-	913	Im	K5 V K5 V M5 V	{+1}	(752-1)	[A77A]	B	6	
2217	Constable	C100320-9	-	Va Lo	-	004	Im	M0 V	{-1}	(B21+1)	[3278]	B	7	
2220	Hershey	X000110-2	-	As Va Lo	R	315	Im	M5 V	{-3}	(301+0)	[1171]	B	7	
2221	Wolflojewski	C656220-7	S	Ga Lo	-	902	Im	G5 V G5 V	{-2}	(811+1)	[5184]	B	6	
2222	Ripoll	C000510-9	S	As Va Ni	-	524	Im	M0 V	{-1}	(D43+4)	[4457]	B	7	
2226	Kursk	C999346-8	-	Lo	-	723	Im	G0 V	{-2}	(E21+0)	[213C]	B	9	
2230	Medeobaldia	C100679-8	S	Va Ni Na	-	400	Im	M0 V M5 V	{-2}	(653+5)	[6447]	B	3	
2231	Sidney	A100BBA-F	-	Va Hi Na In	-	213	Im	K5 V	{+4}	(CAD+3)	[FF6F]	fEB	8	
2233	Rokunohe	A10067A-F	-	Va Ni Na	-	805	Im	M5 V	{+1}	(D52+0)	[977F]	B	6	
2234	Miyagino	D856212-4	S	Ga Lo	-	904	Im	G5 V	{-3}	(911-2)	[1164]	B	8	
2236	Peoria	C300236-A	S	Va Lo	-	700	Im	F5 V w D	{+0}	(911+3)	[2299]	B	4	
2238	Texereau	C100233-8	-	Va Lo	-	504	Im	M5 V	{-2}	(F11+0)	[2197]	B	6	
2304	Caballo	D510446-3	S	Ni	-	205	Im	w D	{-3}	(930-4)	[3134]	B	7	
2312	Agafonov	B000895-B	-	As Va Ph Na Pi	-	413	Im	M0 V	{+2}	(875-3)	[9A8B]	eDB	7	
2316	Vera	B0006AA-9	N	As Va Ni Na	-	800	Im	G5 V G5 V	{+0}	(751-1)	[5648]	B	3	
2319	Ophelia	C000366-A	-	As Va Lo	-	414	Im	M5 V	{+0}	(B21-3)	[333B]	B	6	
2322	Franscini	C200000-0	S	Va Ba	-	001	Im	w D w D	{-2}	(500+0)	[0000]	B	2	
2326	Palorapavy	CBB3595-6	-	Fl Ni	-	313	Im	G0 V	{-2}	(544-4)	[6324]	B	8	
2327	Aristoteles	C100323-A	-	Va Lo	-	404	Im	M5 V M5 V	{+0}	(B21-3)	[135A]	B	6	
2330	Songyuan	B0008CF-D	NS	As Va Ph Na Pi	A	115	Im	M0 V	{+3}	(D76+1)	[5B78]	eDB	7	
2335	Lenka	E410221-8	-	Lo	-	402	Im	K0 V	{-3}	(A11-3)	[4137]	B	8	
2339	Frankenwald	D200126-5	-	Va Lo	-	614	Im	M0 V	{-3}	(A01+1)	[1125]	B	7	
2340	Solokhin	BBB7656-B	S	Fl Ni	-	402	Im	G0 V	{+1}	(657-2)	[7759]	B	8	
2404	Burney	B96377B-7	NS	Ri	-	203	Im	F5 V	{+2}	(76B-4)	[7957]	CB	9	
2405	Navajo	C966100-8	S	Lo	-	003	Im	K0 V	{-2}	(A01+4)	[1165]	B	8	
2406	Gisella	ABB69A7-F	N	Fl Hi In	-	404	Im	K0 V	{+4}	(E8F+0)	[AD4F]	fEB	8	
2415	Louwman	C200510-A	S	Va Ni	-	301	Im	G0 V	{+0}	(741+0)	[356B]	B	9	
2422	NOT	C100549-C	S	Va Ni	-	003	Im	M0 V	{+0}	(641+1)	[255C]	B	7	
2427	Plimpton	C6A3520-A	-	Fl Ni	-	613	Im	G0 V	{+0}	(D46+2)	[3549]	B	9	
2428	Tatsuo	B9A1A99-A	-	Fl He Hi In	-	814	Im	K5 V	{+4}	(F9F+0)	[8E8C]	fEB	8	
2429	Lorifritz	C9A5321-8	S	Fl Lo	-	104	Im	M0 V	{-2}	(B21-3)	[4139]	B	7	
2433	Hannie	B30078C-8	S	Va Na Pi	-	533	Im	G0 V	{+0}	(A67+1)	[975B]	DB	8	
2435	Avogadro	E9A8256-7	-	Fl Lo	-	112	Im	K0 V	{-3}	(311-2)	[215C]	B	8	
2438	Duden	D300210-5	-	Va Lo	-	013	Im	G5 V	{-3}	(711-2)	[6189]	B	8	
2439	Greeley	C964551-8	-	Ni Ag Pr	-	700	Im	K0 V M5 V	{-1}	(542+2)	[3453]	CcB	4	
2440	Altenrath	C100234-A	S	Va Lo	-	801	Im	M0 V M5 V	{+0}	(C11-3)	[1228]	B	4	
2501	Brewster	B5B068A-9	S	He Ni	-	104	Im	M0 V	{+0}	(A51+3)	[4668]	B	7	
2503	Just	C20059B-8	-	Va Ni	-	804	Im	M5 V	{-2}	(C40+1)	[1327]	B	6	
2506	TTina	C200556-A	S	Va Ni	-	705	Im	K5 V	{+0}	(F42-3)	[3578]	B	8	
2507	Stourbridge	E7A0344-5	-	He Lo	-	500	Im	A5 V A5 V	{-3}	(521+2)	[3197]	B	4	
2509	Kulik	C100558-B	S	Va Ni	-	811	Im	M5 V M5 V	{+0}	(844+2)	[A53C]	B	3	
2510	Entsuji	ACB2756-E	N	Fl He	-	812	Im	G0 V	{+2}	(86E-2)	[C96D]	B	9	
2512	Seggewiss	C300532-9	-	Va Ni	-	104	Im	M0 V	{-1}	(B45-2)	[843D]	B	7	
2517	Psyche	CEB1532-6	-	Fl Ni	-	504	Im	K5 V	{-2}	(544-2)	[A353]	B	8	
2518	Karge	C510445-A	-	Ni	-	612	Im	F0 V	{+0}	(C35+0)	[5437]	B	9	
2523	Rebentrost	C6A569B-7	-	Fl Ni	-	005	Im	M0 V	{-2}	(B52-1)	[B459]	B	8	
2524	Daibosatsu	C6C8122-A	S	Fl Lo	-	300	Im	M0 V M5 V	{+0}	(601+3)	[114B]	B	3	
2525	Fessenden	E100000-0	-	Va Ba	-	004	Im	M5 V	{-3}	(A00-3)	[0000]	B	6	
2526	Tanjiazhen	C8A3458-7	S	Fl Ni Px	-	402	Im	G0 V	{-2}	(431+3)	[1244]	B	8	
2533	Nikulin	C9B5358-8	S	Fl Lo Px	-	304	Im	M5 V	{-2}	(B21+2)	[5149]	B	6	
2540	Saldanha	B100788-B	-	Va Na Pi	-	305	Im	M5 V	{+2}	(D6A-1)	[692A]	DB	7	
2602	Plateau	C000323-A	-	As Va Lo	-	012	Im	M0 V	{+0}	(921-2)	[4349]	B	7	
2607	Schwam	CFB0200-B	S	Lo	-	602	Im	F0 V	{+0}	(911+5)	[124E]	B	9	
2609	Sobinov	E8B6358-6	-	Fl Lo	-	604	Im	M0 V	{-3}	(621-1)	[1139]	B	7	
2611	Reto	D410342-6	S	Lo	-	804	Im	K5 V	{-3}	(421+2)	[1142]	B	8	
2618	Sadako	C6A4230-8	-	Fl Lo	-	203	Im	K0 V	{-2}	(811+0)	[113A]	B	8	
2620	Cheng	C8A3523-7	-	Fl Ni	-	302	Im	G0 V	{-2}	(540-2)	[637B]	B	9	
2624	Voskovec	C200266-6	S	Va Lo	-	603	Im	M0 V	{-2}	(911+1)	[4167]	B	7	
2626	Ebenum	C200210-9	-	Va Lo	-	806	Im	M5 V	{-1}	(F11+5)	[419A]	B	6	
2627	Rousseau	ADB2746-9	-	Fl	-	004	Im	M5 V	{+1}	(968-4)	[788A]	B	7	
2628	Pagels	A100745-B	-	Va Na Pi	-	002	Im	M0 V M5 V	{+2}	(76E-2)	[3937]	DB	5	
2631	Taishi	C100332-8	-	Va Lo	-	205	Im	M5 V	{-2}	(921+3)	[316A]	B	7	
2634	Tvashtri	C200202-7	-	Va Lo	-	002	Im	w D w D	{-2}	(311+1)	[3155]	B	2	
2635	Grogler	C10067B-B	S	Va Ni Na	-	404	Im	K5 V	{+0}	(C53+1)	[362D]	B	8	
2636	Eisenhart	C200331-9	S	Va Lo	-	804	Im	M5 V	{-1}	(D21-1)	[2286]	B	6	
2637	Napier	E681104-5	-	Lo	-	704	Im	G5 V	{-3}	(601+0)	[2151]	B	8	
2701	Triceratops	A300BB8-F	-	Va Hi Na In	-	803	Im	M5 V	{+4}	(7A7+1)	[6F2F]	fEB	6	
2702	Usti	C200830-A	S	Va Ph Na Pi	-	408	Im	w D	{+1}	(E76-2)	[893A]	eDB	8	
2708	Maupertuis	C6A2579-7	-	Fl He Ni Px	-	006	Im	M0 V	{-2}	(B41+2)	[3395]	B	8	
2710	Perna	C300666-8	S	Va Ni Na	-	804	Im	w D w D	{-2}	(950-2)	[645C]	B	4	
2712	Sejong	B200644-B	S	Va Ni Na	-	905	Im	M0 V	{+1}	(F55+2)	[671F]	B	7	
2713	Ucmox	C20056A-6	S	Va Ni	-	308	Im	w D	{-2}	(840+0)	[337A]	B	8	
2714	Heremon	D4B2355-7	S	Fl He Lo	-	132	Im	A0 V	{-3}	(521-1)	[1193]	B	10	
2715	Brunetto	C757544-9	-	Ga Ni Ag	-	704	Im	K0 V	{+0}	(B43+0)	[7587]	CB	8	
2716	Bruckner	B300753-A	-	Va Na Pi	-	514	Im	K5 V	{+2}	(867-3)	[694A]	DB	7	
2717	Hotel	D100000-0	-	Va Ba	-	014	Im	M0 V	{-3}	(400-1)	[0000]	B	7	
2720	Stumpff	C756344-9	-	Ga Lo	-	713	Im	F0 V	{-1}	(921-5)	[4249]	B	9	
2721	Dewar	BAB365A-A	N	Fl Ni	-	813	Im	K5 V	{+1}	(B56+1)	[577D]	B	7	
2723	Pant	B898698-8	-	Ni Ag	-	303	Im	G5 V	{+0}	(E53+1)	[A628]	CB	8	
2727	Leocadia	C100597-C	-	Va Ni	-	113	Im	G0 V	{+0}	(A41-5)	[553C]	B	8	
2729	Liutung	CDB1776-A	-	Fl	-	312	Im	F0 V	{+1}	(869-3)	[2857]	B	9	
2730	Subirachs	E200346-7	-	Va Lo	-	704	Im	w D w D	{-3}	(721+3)	[2166]	B	4	
2733	Cheryl	CDB9364-6	S	Fl Lo	-	903	Im	K0 V	{-2}	(621-2)	[31A3]	B	8	
2734	Fenska	C410310-9	-	Lo	-	304	Im	M0 V	{-1}	(A21+0)	[426A]	B	8	
2735	Toma	C300443-B	S	Va Ni	-	603	Im	G0 V	{+0}	(932-1)	[345F]	B	9	
2736	Perinaldo	A300854-D	-	Va Ph Na Pi	-	703	Im	F5 V	{+2}	(D78+0)	[8A8A]	eDB	9	
2737	Lermontov	C67548B-6	S	Ni Pa	-	614	Im	M0 V	{-2}	(632+2)	[9275]	cB	7	
2738	Emile	C000786-C	S	As Va Na Pi	-	813	Im	M0 V	{+1}	(D66+0)	[984D]	DB	7	
2802	Omu	E883244-3	-	Lo	-	504	Im	F5 V	{-3}	(A11-1)	[1152]	B	9	
2806	Kenjitanabe	D7B0314-8	S	He Lo	-	400	Im	F0 V M5 V	{-3}	(721+2)	[816B]	B	2	
2812	Schrutka	C000551-9	S	As Va Ni	-	314	Im	M0 V	{-1}	(A44+0)	[441B]	B	7	
2815	Hauserova	C100486-8	-	Va Ni	-	404	Im	M5 V	{-2}	(C31-3)	[6286]	B	6	
2820	Pattybrown	BAB5689-7	S	Fl Ni Px	-	605	Im	M0 V	{-1}	(851+1)	[A568]	B	7	
2829	Ramakrishna	C66A244-8	-	Wa Lo	-	014	Im	M5 V	{-2}	(C11+1)	[3184]	B	7	
2830	Bleriot	D6B2567-4	S	Fl He Ni Px	-	104	Im	M0 V	{-3}	(540+0)	[5243]	B	7	
2832	Lisele	A100979-F	N	Va Hi Na In	-	906	Im	w D	{+4}	(F8B+0)	[9D4F]	fEB	7	
2833	Korankei	C300300-A	-	Va Lo	-	704	Im	M5 V	{+0}	(B21+5)	[136B]	B	6	
2835	Ogawa	D300447-9	S	Va Ni	-	514	Im	G5 V	{-2}	(E33-1)	[821C]	B	8	
2840	Ruperto	A200647-B	N	Va Ni Na	-	511	Im	K5 V M5 V	{+1}	(654+0)	[574A]	B	2	
2901	Bobhazel	A2007A9-D	S	Va Na Pi	-	002	Im	K0 V M5 V	{+2}	(A65-4)	[796F]	DB	5	
2903	Hamilton	E5A2000-0	-	Fl He Ba	-	002	Im	M0 V w D	{-3}	(600-4)	[0000]	B	4	
2909	Holusa	C200404-B	-	Va Ni	-	204	Im	M0 V	{+0}	(D35-4)	[546C]	B	7	
2910	Pygmalion	A775669-8	-	Ni Ag	-	304	Im	G0 V	{+0}	(856+4)	[465B]	CB	8	
2912	Shimamoto	B300655-B	NS	Va Ni Na	-	608	Im	w D	{+2}	(F56+4)	[988F]	B	8	
2914	Kapilrama	C100688-8	S	Va Ni Na	-	204	Im	M5 V	{-2}	(C54+0)	[8444]	B	6	
2915	Cargibaysal	C200542-A	S	Va Ni	-	100	Im	G5 V G5 V	{+0}	(343+0)	[3556]	B	2	
2917	Euripides	B10087B-C	-	Va Ph Na Pi	-	904	Im	M5 V	{+2}	(A7B+2)	[4A9C]	eDB	6	
2918	Plevitskaya	A2008DD-9	-	Va Ph Na Pi	A	707	Im	w D	{+1}	(C7A+0)	[C94B]	eDB	7	
2922	Moreau	A7D49CC-E	-	Hi	-	603	Im	M0 V	{+3}	(B8B-1)	[6C3E]	EB	7	
2927	Zamenhof	A20078B-E	S	Va Na Pi	-	315	Im	M5 V	{+2}	(B66+0)	[599F]	DB	6	
2931	Kurokawa	C565432-4	-	Ni Pa	-	500	Im	K5 V K5 V	{-2}	(432-3)	[4232]	cB	4	
2936	Xing'an	CAB7122-7	S	Fl Lo	-	000	Im	G0 V w D	{-2}	(701-2)	[1185]	B	3	
2938	Ontario	D10058A-5	-	Va Ni	-	304	Im	M5 V	{-3}	(640+0)	[3278]	B	6	
2940	Konopleva	CAB08CE-A	-	He Ph	A	005	Im	K5 V	{+1}	(E74-2)	[7939]	eB	8	
3001	Bolsche	A200765-E	N	Va Na Pi	-	506	Im	w D	{+2}	(F67+0)	[698F]	DB	7	
3002	Diclemente	D300334-4	-	Va Lo	-	105	Im	M0 V	{-3}	(621+4)	[4135]	B	8	
3004	Oken	CDB0412-8	-	Ni	-	513	Im	K0 V	{-2}	(D31-3)	[1256]	B	8	
3008	Dezso	C200453-9	-	Va Ni	-	613	Im	F0 V	{-1}	(934-3)	[2356]	B	9	
3009	Niyomsatian	C000744-B	S	As Va Na Pi	-	000	Im	K5 V K5 V	{+1}	(963-3)	[8829]	DB	3	
3012	Gryphon	A3009A8-C	N	Va Hi Na In	-	913	Im	K5 V	{+4}	(98A-3)	[DD57]	fEB	8	
3015	Kayor	AAB4788-C	N	Fl	-	213	Im	G0 V	{+2}	(C6A+0)	[A93E]	B	8	
3021	Pyrrhus	B2007AC-A	-	Va Na Pi	-	803	Im	A0 V	{+2}	(969+1)	[A92B]	DB	10	
3022	Aho	C300120-7	-	Va Lo	-	106	Im	M0 V	{-2}	(701+0)	[1172]	B	7	
3024	Luga	C100233-9	-	Va Lo	-	804	Im	M5 V	{-1}	(811+2)	[2149]	B	6	
3027	Ueferji	C100562-8	S	Va Ni	-	904	Im	M0 V	{-2}	(C43+1)	[7318]	B	7	
3031	Naperville	ECB5100-7	-	Fl Lo	-	312	Im	G5 V	{-3}	(601+0)	[4189]	B	8	
3032	Lau	D8A745A-6	-	Fl Ni	-	005	Im	K0 V	{-3}	(A32+1)	[61A8]	B	8	
3033	Changjiangcun	D20059D-4	S	Va Ni	-	612	Im	F5 V	{-3}	(443+0)	[5222]	B	9	
3037	Koyamachuya	B6B0979-9	-	He Hi In	-	002	Im	K5 V	{+3}	(989+1)	[9C67]	EB	7	
3039	Ackworthorr	EDB4103-9	-	Fl Lo	-	402	Im	G0 V	{-2}	(901-3)	[114A]	B	8	
3105	Indore	C000466-C	-	As Va Ni	-	232	Im	A0 V	{+0}	(B31+4)	[445D]	B	10	
3106	Ogarev	C200244-6	-	Va Lo	-	504	Im	M5 V	{-2}	(511-1)	[1198]	B	6	
3110	Ishizaki	A1009CF-C	-	Va Hi Na In	A	015	Im	M5 V	{+4}	(E8C+1)	[6D6D]	fEB	7	
3112	Lie	CCB357C-6	S	Fl Ni	-	304	Im	G5 V	{-2}	(944-1)	[7343]	B	8	
3116	Pocahontas	C686536-7	-	Ga Ni Ag Pr	-	012	Im	F0 V	{-1}	(C43-1)	[145B]	CcB	9	
3118	Deineka	C100545-C	-	Va Ni	-	605	Im	M0 V	{+0}	(E41+3)	[1529]	B	8	
3121	Stejneger	C200510-7	-	Va Ni	-	514	Im	M0 V	{-2}	(740+4)	[9345]	B	7	
3123	Herzen	ECB4461-7	-	Fl Ni	-	002	Im	F0 V	{-3}	(732+2)	[1149]	B	9	
3126	Vamlingbo	C7A0221-8	-	He Lo	-	704	Im	M0 V	{-2}	(911-1)	[213A]	B	7	
3127	Taiping	C7B5476-A	S	Fl Ni Px	-	502	Im	M0 V w D	{+0}	(B31-3)	[64A9]	B	4	
3130	Moskva	C983202-A	-	Lo	-	504	Im	G0 V	{+0}	(D11+3)	[122B]	B	8	
3131	Sotogahama	C000551-A	-	As Va Ni	-	813	Im	M5 V	{+0}	(E44-1)	[7556]	B	6	
3136	Paperetti	CDB4564-5	S	Fl Ni	-	602	Im	K0 V	{-2}	(344+0)	[5331]	B	8	
3137	South Bend	C100476-C	S	Va Ni	-	705	Im	M5 V	{+0}	(E36+1)	[645E]	B	7	
3202	MacChnoic	C9A8497-5	S	Fl Ni	-	105	Im	M0 V	{-2}	(A32+0)	[6223]	B	8	
3204	Ethel	A884869-9	-	Ph Pa Ri	-	905	Im	G5 V	{+2}	(C78+1)	[7A88]	eCcB	8	
3205	Pradans	DAB8531-7	S	Fl Ni	-	103	Im	G5 V	{-3}	(740-2)	[529B]	B	8	
3208	Eliason	A000783-F	-	As Va Na Pi	-	115	Im	M5 V	{+2}	(E66-2)	[591E]	DB	6	
3212	Heqing	B981666-B	-	Ni Ri	-	300	Im	K0 V w D	{+2}	(253+0)	[585A]	CB	3	
3214	Akkeshi	C300433-6	-	Va Ni	-	714	Im	M0 V	{-2}	(830-3)	[5274]	B	7	
3222	Holdridge	C100598-9	S	Va Ni	-	305	Im	M5 V	{-1}	(B40+0)	[544A]	B	7	
3227	Berengaria	E000000-0	-	As Va Ba	-	015	Im	M0 V	{-3}	(B00+2)	[0000]	B	8	
3231	Banpeiyu	C5A9400-B	-	Fl Ni	-	105	Im	K0 V	{+0}	(932-2)	[643C]	B	8	
3232	Cellarius	B1008A7-A	S	Va Ph Na Pi	-	005	Im	M5 V	{+2}	(C78+2)	[9A4C]	eDB	6	
3237	Oldman	DAB0420-8	S	He Ni	-	513	Im	F0 V	{-3}	(D30+5)	[3164]	B	9	
3239	Neris	B7B4767-C	S	Fl	-	700	Im	K5 V M5 V	{+2}	(96E+1)	[5929]	B	3	
3240	Uriens	C779200-8	-	Lo	-	803	Im	F5 V	{-2}	(811-3)	[419A]	B	9	
