Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	Nobility	Bases	Zone	PBG	W	Allegiance	Stars
1908	North Logan	A200997-C	Va Hi Na In	{+4}	(98C+3)	[7D3F]	fEB	-	-	811	3	Im	M5 V M5 V
1911	Marin	E200324-6	Va Lo	{-3}	(821-3)	[1116]	B	-	-	207	7	Im	w D
1914	Ravne na Koroskem	E000224-8	As Va Lo	{-3}	(B11-4)	[1129]	B	-	-	114	7	Im	M0 V
1916	Rudolstadt	E9A2000-0	Fl He Ba	{-3}	(C00+4)	[0000]	B	-	-	003	9	Im	F5 V
1918	Iwakura	A200753-D	Va Na Pi	{+2}	(76B-3)	[896D]	DB	-	-	204	6	Im	M5 V
1919	Nozdrachev	C5A0143-7	He Lo	{-2}	(301+1)	[3153]	B	-	-	601	9	Im	G5 III
1921	Nijisseiki	C7A6000-0	Fl Ba	{-2}	(900+0)	[0000]	B	-	-	004	9	Im	G0 V
1922	Lambarene	D000422-A	As Va Ni	{-1}	(F31+2)	[6379]	B	S	-	524	8	Im	G5 V
1926	Irene	B200776-D	Va Na Pi	{+2}	(F68+3)	[498F]	DB	S	-	205	6	Im	M5 V
1937	Ludger	B7B6967-C	Fl Hi In	{+4}	(98A+2)	[ED9D]	fEB	N	-	702	6	Im	M5 V
1939	Coycoyan de las Fl	E200210-5	Va Lo	{-3}	(411-1)	[2111]	B	-	-	107	7	Im	w D
2005	Healesville	C7A6361-6	Fl Lo	{-2}	(521-1)	[3194]	B	S	-	502	8	Im	F5 V
2006	Lassell	C9A3400-A	Fl Ni	{+0}	(A35+1)	[342A]	B	-	-	604	8	Im	K5 V
2007	Whitley Bay	B6B0754-8	He	{+0}	(F6B+0)	[A76C]	B	-	-	706	7	Im	w D
2012	Piquete	C99448A-6	Ni Pa	{-2}	(930+2)	[4253]	cB	S	-	802	8	Im	G5 V
2013	Nalerigu	DDB6314-5	Fl Lo	{-3}	(821+3)	[1155]	B	S	-	313	9	Im	F5 V
2016	Staryye Atagi	B8758CD-A	Ph Pa Pi	{+2}	(D77+3)	[AA68]	eDcB	S	-	703	8	Im	G5 V
2019	Naro-Fominsk	C200461-B	Va Ni	{+0}	(832+1)	[849B]	B	-	-	213	8	Im	G0 V
2021	Toin	E200000-0	Va Ba	{-3}	(A00+4)	[0000]	B	-	-	006	7	Im	M5 V
2025	Praia da Vitoria	A797976-C	Hi In	{+4}	(D89+4)	[BD7E]	fEB	S	-	212	8	Im	G0 V
2026	Jiamusi	A5A19BA-F	Fl He Hi In	{+4}	(989+1)	[7D1D]	fEB	S	-	100	8	Im	G5 III
2028	Szigethalom	B200725-B	Va Na Pi	{+2}	(B6C+1)	[995D]	DB	N	-	604	7	Im	M0 V
2033	Watervliet	CAB6574-5	Fl Ni	{-2}	(641+3)	[2347]	B	-	-	800	3	Im	G5 V G5 V
2034	Chengjiang	D100455-A	Va Ni	{-1}	(833-3)	[935E]	B	S	-	403	6	Im	M5 V
2036	Moreau	C5A736B-A	Fl Lo	{+0}	(621+2)	[636D]	B	-	-	400	5	Im	F5 V F5 V
2037	Warburg	C666134-4	Ga Lo	{-2}	(A01+0)	[2144]	B	S	-	404	8	Im	G0 V
2040	Alat	C8A8451-A	Fl Ni	{+0}	(832+1)	[843A]	B	-	-	402	8	Im	G0 V
2103	Corinto	C6A7420-A	Fl Ni	{+0}	(534+0)	[74AD]	B	-	-	802	8	Im	K0 V
2104	Lake Mary	B878795-A	Ag Pi	{+3}	(C6C-3)	[9A58]	DCB	S	-	104	8	Im	K0 V
2107	Ehningen	C200375-6	Va Lo	{-2}	(B21-3)	[1196]	B	S	-	901	3	Im	M5 V M5 V
2108	Jalpa de Mendez	BCB3667-A	Fl Ni Px	{+1}	(954+0)	[676A]	B	-	-	802	7	Im	K0 V M5 V
2114	Uracoa	D200523-9	Va Ni	{-2}	(C41+1)	[8329]	B	S	-	515	8	Im	M0 V
2117	Rietberg	D200230-9	Va Lo	{-2}	(B11-3)	[5117]	B	S	-	315	9	Im	G0 V
2120	Pegnitz	B200740-B	Va Na Pi	{+2}	(C69-3)	[694A]	DB	S	-	105	7	Im	M5 V
2121	Betsukai	CAB2534-9	Fl He Ni	{-1}	(543+1)	[9477]	B	S	-	911	8	Im	G5 V
2133	Tura	A4A0BB6-F	He Hi In	{+4}	(6AC-3)	[AF4F]	fEB	-	-	604	7	Im	M0 V
2134	Sarton	C200565-6	Va Ni	{-2}	(942+0)	[5334]	B	-	-	608	8	Im	w D
2135	Rembaut	C871303-9	He Lo	{-1}	(C21-1)	[6279]	B	-	-	703	8	Im	G5 V
2136	Lower Nazareth	C7A2335-9	Fl He Lo	{-1}	(C21-5)	[8219]	B	-	-	304	8	Im	G5 V
2137	Gus -Khrustal nyy	E200420-6	Va Ni	{-3}	(B30-1)	[3148]	B	-	-	904	8	Im	K0 V
2204	Iguai	B7A7665-B	Fl Ni	{+2}	(D54+5)	[6879]	B	NS	-	214	8	Im	K5 V
2209	Lousada	A200665-C	Va Ni Na	{+1}	(D53-1)	[2717]	B	-	-	603	6	Im	M5 V
2210	Sosnogorsk	AAB1686-9	Fl He Ni Px	{+1}	(855-2)	[7737]	B	NS	-	500	6	Im	F5 V F5 V
2212	Robertsville	C20056A-B	Va Ni	{+0}	(E44+4)	[5519]	B	S	-	107	7	Im	w D
2215	Fischamend	A2009CD-D	Va Hi Na In	{+4}	(78E-4)	[AD2D]	fEB	-	-	613	6	Im	K5 V K5 V M5 V
2217	Evron	C200464-A	Va Ni	{+0}	(B31+5)	[648A]	B	-	-	704	7	Im	M0 V
2220	M.A. Rasulzada	D200455-A	Va Ni	{-1}	(C32+2)	[133E]	B	-	-	515	7	Im	M5 V
2221	Oliva de la Fronte	C656133-6	Ga Lo	{-2}	(701+1)	[115A]	B	-	-	402	6	Im	G5 V G5 V G5 V
2222	Netishyn	C200166-8	Va Lo	{-2}	(D01+5)	[1127]	B	S	-	124	7	Im	M0 V
2226	Sechura	C999300-9	Lo	{-1}	(F21+1)	[326E]	B	-	-	523	9	Im	G0 V
2230	Alcantara	A100834-C	Va Ph Na Pi	{+2}	(978+1)	[5A9F]	eDB	N	-	600	3	Im	M0 V M5 V
2231	East St. Louis	C6A0577-9	He Ni	{-1}	(E40+1)	[5456]	B	-	-	713	8	Im	K5 V
2233	Abbe	C200335-B	Va Lo	{+0}	(B21+0)	[1387]	B	S	-	805	6	Im	M5 V
2234	Sunbury	A8568BA-D	Ga Ph Pa	{+2}	(E79-3)	[8A7F]	ecB	N	-	904	8	Im	G5 V
2236	Clayton	C5A7457-7	Fl Ni	{-2}	(633+5)	[4246]	B	S	-	500	4	Im	F5 V w D
2238	Luna	D200569-7	Va Ni	{-3}	(C40-1)	[326B]	B	-	-	304	6	Im	M5 V
2304	Troyes	C510363-9	Lo	{-1}	(E21-3)	[4226]	B	-	-	105	7	Im	w D
2312	Kadena	A200796-D	Va Na Pi	{+2}	(A6A+0)	[394D]	DB	-	-	313	7	Im	M0 V
2316	Nanwucun	C79446A-5	Ni Pa	{-2}	(B32-3)	[1255]	cB	-	-	500	3	Im	G5 V G5 V
2319	Tha Ruea	E200000-0	Va Ba	{-3}	(300-1)	[0000]	B	-	-	014	6	Im	M5 V
2322	Statesboro	C200575-6	Va Ni	{-2}	(640-1)	[7387]	B	S	-	601	2	Im	w D w D
2326	Freyung	A000852-E	As Va Ph Na Pi	{+2}	(677-3)	[BA5E]	eDB	-	-	313	8	Im	G0 V
2327	Arlon	B2008B8-B	Va Ph Na Pi	{+2}	(878-1)	[7A49]	eDB	-	-	204	6	Im	M5 V M5 V w D
2330	Swords	E000401-7	As Va Ni	{-3}	(532+1)	[1145]	B	-	-	615	7	Im	M0 V
2335	Desiderata	D5A0433-4	He Ni	{-3}	(830-1)	[1157]	B	S	-	102	8	Im	K0 V
2339	Hoyin	D9A8200-4	Fl Lo	{-3}	(711-1)	[4173]	B	-	-	714	7	Im	M0 V
2340	Aurillac	A6A5989-A	Fl Hi In	{+4}	(98C-1)	[DD5A]	fEB	-	-	702	8	Im	G0 V
2404	Callao	C963102-5	Lo	{-2}	(201-3)	[1133]	B	-	-	103	9	Im	F5 V
2405	Xinjiang	C966452-7	Ni Pa	{-2}	(A30-1)	[8245]	cB	-	-	903	8	Im	K0 V
2406	Grambling	CCB6126-6	Fl Lo	{-2}	(A01+1)	[1126]	B	-	-	404	8	Im	K0 V
2415	Merstham	A7A0644-D	He Ni	{+1}	(457-2)	[873E]	B	-	-	301	9	Im	G0 V
2422	Dagda	CAB2510-9	Fl He Ni	{-1}	(E41+0)	[7419]	B	S	-	203	7	Im	M0 V
2427	Brandon	C6A3400-9	Fl Ni	{-1}	(830-2)	[4397]	B	S	-	713	9	Im	G0 V
2428	Buton	C8A0656-8	He Ni	{-2}	(C52+5)	[645B]	B	-	-	414	8	Im	K5 V
2429	Saraburger	B200663-9	Va Ni Na	{+0}	(751+0)	[4657]	B	-	-	604	7	Im	M0 V
2433	Talima	A0008AC-B	As Va Ph Na Pi	{+3}	(87D+0)	[DB1B]	eDB	NS	-	733	8	Im	G0 V
2435	Ostanina	E8A2221-5	Fl He Lo	{-3}	(411+3)	[6173]	B	-	-	112	8	Im	K0 V
2438	Szombathely	D9A4665-7	Fl Ni	{-3}	(353+3)	[B318]	B	S	-	113	8	Im	G5 V
2439	Vac	A964744-B	Ag Ri	{+4}	(66A-1)	[7B5B]	fCB	N	-	700	4	Im	K0 V M5 V
2440	Alexei	C200338-7	Va Lo	{-2}	(B21-4)	[4128]	B	-	-	301	4	Im	M0 V M5 V
2501	Itapetim	D20059A-7	Va Ni	{-3}	(841+3)	[6215]	B	-	-	904	7	Im	M0 V
2503	Benbow	B200667-C	Va Ni Na	{+1}	(D52+0)	[A719]	B	N	-	704	6	Im	M5 V
2506	Lage	E6B3142-7	Fl Lo	{-3}	(C01+0)	[1137]	B	-	-	705	8	Im	K5 V
2507	Saddle Brook	C7A0403-6	He Ni	{-2}	(630+1)	[5277]	B	-	-	400	4	Im	A5 V A5 V
2509	Labnow	C200400-B	Va Ni	{+0}	(B36+2)	[243E]	B	-	-	111	3	Im	M5 V M5 V
2510	Freising	CBB6467-8	Fl Ni	{-2}	(E34+2)	[5229]	B	S	-	612	9	Im	G0 V
2512	Cargibaysal	X200000-0	Va Ba	{-3}	(700+1)	[0000]	B	-	R	004	7	Im	M0 V
2517	Brittrusso	B7A1654-D	Fl He Ni	{+1}	(D57-3)	[876D]	B	S	-	804	8	Im	K5 V
2518	Mazpanar	C000368-C	As Va Lo	{+0}	(B21-3)	[136F]	B	-	-	512	9	Im	F0 V
2523	Reddish	C6A5489-5	Fl Ni Px	{-2}	(833-4)	[6253]	B	-	-	505	8	Im	M0 V
2524	Orsova	B6C8883-8	Fl Ph	{+0}	(676+1)	[8867]	eB	-	-	200	3	Im	M0 V M5 V
2525	Irazaitseva	B200667-A	Va Ni Na	{+1}	(F56+0)	[7788]	B	-	-	604	6	Im	M5 V
2526	Morro do Chapeu	D8A3436-4	Fl Ni Px	{-3}	(630+1)	[6154]	B	-	-	402	8	Im	G0 V
2533	Corella	C20069A-6	Va Ni Na	{-2}	(653-1)	[8489]	B	-	-	604	6	Im	M5 V
2540	Yayladagi	B200784-D	Va Na Pi	{+2}	(D69+0)	[7928]	DB	-	-	605	7	Im	M5 V
2602	Penaflor	C000630-A	As Va Ni Na	{+0}	(A55+1)	[865C]	B	-	-	712	7	Im	M0 V
2607	Santa Cruz do Sul	C6A2420-8	Fl He Ni	{-2}	(732-3)	[4249]	B	S	-	602	9	Im	F0 V
2609	Samual	B200763-B	Va Na Pi	{+2}	(96A+3)	[A978]	DB	N	-	304	7	Im	M0 V
2611	Macchnoic	CBB7464-9	Fl Ni	{-1}	(A35-2)	[1387]	B	-	-	804	8	Im	K5 V
2618	Qianzhou	C775654-5	Ni Ag	{-1}	(555+3)	[6581]	CB	S	-	203	8	Im	K0 V
2620	Hodatsushimizu	B9B3644-8	Fl Ni	{-1}	(653-3)	[A578]	B	-	-	802	9	Im	G0 V
2624	Ros	DAB5424-6	Fl Ni	{-3}	(730+0)	[21A9]	B	-	-	203	7	Im	M0 V
2626	Ilsewa	C200314-9	Va Lo	{-1}	(B21-1)	[1299]	B	S	-	206	6	Im	M5 V
2627	Uenohara	B200685-B	Va Ni Na	{+2}	(853+0)	[2829]	B	NS	-	404	7	Im	M5 V
2628	Tithonus	C200300-9	Va Lo	{-1}	(B21+4)	[4255]	B	-	-	802	5	Im	M0 V M5 V
2631	Dakit	B200874-C	Va Ph Na Pi	{+2}	(E7D-2)	[7A5A]	eDB	N	-	205	7	Im	M5 V
2634	Butembo	C200337-8	Va Lo	{-2}	(A21-4)	[413B]	B	-	-	502	2	Im	w D w D
2635	Sendai	CAB447B-9	Fl Ni	{-1}	(C33+2)	[431D]	B	-	-	104	8	Im	K5 V
2636	Vendin-le-Vieil	B20077A-C	Va Na Pi	{+2}	(C69-3)	[397F]	DB	N	-	404	6	Im	M5 V
2637	Hildesheim	C681200-8	Lo	{-2}	(711-3)	[519A]	B	S	-	804	8	Im	G5 V
2701	Akihikotago	B10078A-C	Va Na Pi	{+2}	(764+1)	[A91B]	DB	-	-	403	6	Im	M5 V
2702	Madres	D200564-9	Va Ni	{-2}	(A44+3)	[531A]	B	S	-	108	8	Im	w D
2708	Mar  ina Horka	A2009BC-B	Va Hi Na In	{+5}	(C8F+4)	[AE39]	fEB	NS	-	506	8	Im	M0 V
2710	Rothwell	D300473-8	Va Ni	{-3}	(E30+0)	[6155]	B	S	-	404	4	Im	w D w D
2712	Kamogawa	C7A6347-8	Fl Lo	{-2}	(E21+0)	[3178]	B	S	-	905	7	Im	M0 V
2713	Edna	A200631-D	Va Ni Na	{+1}	(F54+2)	[57AE]	B	N	-	208	8	Im	w D
2714	Semnan	C4B2472-B	Fl He Ni	{+0}	(836-2)	[143B]	B	S	-	232	10	Im	A0 V
2715	Khojandi	C757597-7	Ga Ni Ag	{-1}	(844+2)	[846B]	CB	S	-	804	8	Im	K0 V
2716	Taka	C000448-8	As Va Ni	{-2}	(D33+3)	[4216]	B	-	-	514	7	Im	K5 V
2717	Maxhutte-Haidhof	D200141-4	Va Lo	{-3}	(401-4)	[1152]	B	-	-	614	7	Im	M0 V
2720	Santana de Parnaib	A7569CE-D	Ga Hi	{+4}	(F8B-2)	[8D3E]	fEB	NS	A	913	9	Im	F0 V
2721	Huesca	A200653-B	Va Ni Na	{+1}	(A55+4)	[278C]	B	-	-	513	7	Im	K5 V
2723	Oken	B898778-7	Ag Pi	{+1}	(868+2)	[A839]	DCB	-	-	803	8	Im	G5 V
2727	Wenatchee	C300510-7	Va Ni	{-2}	(441-1)	[4354]	B	-	-	213	8	Im	G0 V
2729	Wrightsville	ECB5000-0	Fl Ba	{-3}	(600-3)	[0000]	B	-	-	012	9	Im	F0 V
2730	Coronel Bicaco	C200538-7	Va Ni	{-2}	(440+1)	[4357]	B	-	-	604	4	Im	w D w D
2733	Sunagawa	B5A368A-9	Fl Ni	{+0}	(C52+2)	[569B]	B	N	-	403	8	Im	K0 V
2734	Tagalft	C8B8587-7	Fl Ni	{-2}	(B41+1)	[9327]	B	-	-	304	8	Im	M0 V
2735	Brianmason	C588597-9	Ni Ag Pr	{+0}	(941-5)	[5539]	CcB	-	-	203	9	Im	G0 V
2736	Kitagata	C7A0776-A	He	{+1}	(869-3)	[2857]	B	-	-	403	9	Im	F5 V
2737	Elkin	E675223-7	Lo	{-3}	(911+0)	[1176]	B	-	-	814	7	Im	M0 V
2738	Dundaga	DAB9420-7	Fl Ni	{-3}	(530+4)	[5152]	B	-	-	613	7	Im	M0 V
2802	Damongo	B883633-8	Ni Ri	{+0}	(856+1)	[7668]	CB	N	-	104	9	Im	F5 V
2806	Palmas	C200488-9	Va Ni	{-1}	(433-1)	[535D]	B	S	-	900	2	Im	F0 V M5 V
2812	Haapavesi	A200854-D	Va Ph Na Pi	{+2}	(F78+0)	[8A8A]	eDB	-	-	814	7	Im	M0 V
2815	Bang Pa-in	C10068D-A	Va Ni Na	{+0}	(C51+0)	[B6A7]	B	-	-	404	6	Im	M5 V
2820	Dingalan	B200645-8	Va Ni Na	{-1}	(F53+0)	[457A]	B	S	-	905	7	Im	M0 V
2829	Mahakala	A66A646-E	Wa Ni Ri	{+2}	(D54-2)	[984F]	CB	-	-	114	7	Im	M5 V
2830	Phonsavan	A200879-C	Va Ph Na Pi	{+2}	(B79-3)	[AA5D]	eDB	-	-	304	7	Im	M0 V
2832	Baipingshan	E100330-7	Va Lo	{-3}	(621-4)	[4137]	B	-	-	406	7	Im	w D
2833	Safi	C200100-9	Va Lo	{-1}	(D01+1)	[111D]	B	-	-	304	6	Im	M5 V
2835	Bridport	DAB147B-7	Fl He Ni	{-3}	(630-2)	[3178]	B	S	-	714	8	Im	G5 V
2840	Loufaix	C200620-B	Va Ni Na	{+0}	(852-3)	[769C]	B	S	-	411	2	Im	K5 V M5 V
2901	Marsico Vetere	CDB5443-8	Fl Ni	{-2}	(630+1)	[8243]	B	-	-	102	5	Im	K0 V M5 V
2903	Ebersbach an der F	B8A8646-B	Fl Ni	{+1}	(E56+0)	[7738]	B	N	-	302	4	Im	M0 V w D
2909	Gnadig	B8B4775-A	Fl	{+2}	(D66-1)	[7957]	B	-	-	804	7	Im	M0 V
2910	Butakov	E775245-7	Lo	{-3}	(511+0)	[4128]	B	-	-	704	8	Im	G0 V
2912	Sambaiba	D300565-5	Va Ni	{-3}	(540-2)	[3282]	B	S	-	808	8	Im	w D
2914	Czarapata	D200225-7	Va Lo	{-3}	(611+2)	[1125]	B	S	-	604	6	Im	M5 V
2915	Veptar	B6A8676-A	Fl Ni	{+1}	(653-1)	[5768]	B	-	-	700	2	Im	G5 V G5 V
2917	Tomelloso	C200101-7	Va Lo	{-2}	(201+2)	[1199]	B	-	-	504	6	Im	M5 V
2918	Guane	C200500-C	Va Ni	{+0}	(B44+3)	[157F]	B	S	-	107	7	Im	w D
2922	Konoshenkova	B7D4766-8		{+0}	(766+0)	[775C]	B	-	-	103	7	Im	M0 V
2927	Sibinal	B200898-8	Va Ph Na Pi	{+0}	(C79+0)	[6898]	eDB	-	-	915	6	Im	M5 V
2931	Nantwich	A565667-8	Ni Ag Ri	{+1}	(753-3)	[5738]	CB	N	-	500	4	Im	K5 V K5 V
2936	Shrylmiles	EAB7488-3	Fl Ni	{-3}	(633+2)	[3175]	B	-	-	700	3	Im	G0 V w D
2938	Uchiko	C1006BC-C	Va Ni Na	{+0}	(B52-2)	[865F]	B	-	-	904	6	Im	M5 V
2940	Kounoupidiana	E200477-8	Va Ni	{-3}	(D30+2)	[3135]	B	-	-	505	8	Im	K5 V
3001	Tanuku	E200522-4	Va Ni	{-3}	(943+1)	[5266]	B	-	-	906	7	Im	w D
3002	Kinko	C200530-A	Va Ni	{+0}	(844-2)	[151E]	B	S	-	305	8	Im	M0 V
3004	Maik	D000447-8	As Va Ni	{-3}	(631+2)	[4188]	B	S	-	113	8	Im	K0 V
3008	Vohringen	C200994-A	Va Hi Na In	{+3}	(D8D+4)	[AC4D]	EB	S	-	413	9	Im	F0 V
3009	Etalle	A200EFF-E	Va Hi Na In	{+4}	(3D9-2)	[FF3F]	fEB	-	A	500	3	Im	K5 V K5 V
3012	Borgosesia	C6A5230-9	Fl Lo	{-1}	(A11+3)	[3126]	B	-	-	313	8	Im	K5 V
3015	Latina	D000215-9	As Va Lo	{-2}	(B11-4)	[5149]	B	S	-	113	8	Im	G0 V
3021	Police	C200552-7	Va Ni	{-2}	(641-2)	[3356]	B	-	-	703	10	Im	A0 V
3022	Landa de Matamoros	C200440-9	Va Ni	{-1}	(D30+0)	[6357]	B	S	-	506	7	Im	M0 V
3024	Sabon Birni	B200798-8	Va Na Pi	{+0}	(868-3)	[574D]	DB	S	-	804	6	Im	M5 V
3027	Valmontone	C200430-A	Va Ni	{+0}	(F32-5)	[743E]	B	S	-	604	7	Im	M0 V
3031	Trostianets	E000142-8	As Va Lo	{-3}	(E01+0)	[319A]	B	-	-	212	8	Im	G5 V
3032	San Vicente de Chu	C200236-7	Va Lo	{-2}	(411+2)	[1135]	B	-	-	305	8	Im	K0 V
3033	Heysham	C7B4665-7	Fl Ni	{-2}	(750+0)	[3467]	B	-	-	212	9	Im	F5 V
3037	Jiangjiadong	E5A2100-6	Fl He Lo	{-3}	(701+4)	[1173]	B	-	-	302	7	Im	K5 V
3039	Prey	A8A288D-B	Fl He Ph	{+2}	(579-4)	[8A5F]	eB	S	-	402	8	Im	G0 V
3105	Imouzzer des Ida o	C7B2731-9	Fl He	{+0}	(C6A+3)	[9764]	B	S	-	632	10	Im	A0 V
3106	Bussolengo	C200388-B	Va Lo	{+0}	(D21+0)	[837E]	B	-	-	604	6	Im	M5 V
3110	Precombia	A200764-A	Va Na Pi	{+2}	(C6D+0)	[495B]	DB	-	-	815	7	Im	M5 V
3112	Al Mijlad	E9A2233-5	Fl He Lo	{-3}	(811-5)	[6156]	B	-	-	204	8	Im	G5 V
3116	Ubuntu	C686348-5	Ga Lo	{-2}	(A21-5)	[6174]	B	-	-	812	9	Im	F0 V
3118	Oistrach	C200124-6	Va Lo	{-2}	(901+2)	[1191]	B	S	-	205	8	Im	M0 V
3121	Bethel Park	C5A3502-8	Fl Ni	{-2}	(C40+2)	[5318]	B	-	-	514	7	Im	M0 V
3123	Dacice	E7A3279-7	Fl Lo	{-3}	(C11+0)	[1185]	B	-	-	502	9	Im	F0 V
3126	Boburan	B200675-A	Va Ni Na	{+1}	(D57+1)	[875B]	B	-	-	604	7	Im	M0 V
3127	Monte Alegre de Go	C200446-9	Va Ni	{-1}	(C30+3)	[7388]	B	-	-	602	4	Im	M0 V w D
3130	Leontovich	E983100-6	Lo	{-3}	(601+3)	[3136]	B	-	-	904	8	Im	G0 V
3131	Wesson	D200251-5	Va Lo	{-3}	(511+0)	[2197]	B	S	-	113	6	Im	M5 V
3136	Krivsky	C5A3344-9	Fl Lo	{-1}	(921+2)	[127A]	B	-	-	502	8	Im	K0 V
3137	Carrera	C200567-8	Va Ni	{-2}	(D42+0)	[4346]	B	S	-	405	7	Im	M5 V
3202	Rivergaro	A200778-E	Va Na Pi	{+2}	(A67-2)	[795F]	DB	N	-	405	8	Im	M0 V
3204	Highgate	C884455-9	Ni Pa	{-1}	(E32-3)	[631B]	cB	-	-	205	8	Im	G5 V
3205	Raffadali	ADB3766-D	Fl	{+2}	(C6C+4)	[695F]	B	-	-	703	8	Im	G5 V
3208	Berazategui	D000101-7	As Va Lo	{-3}	(A01+0)	[3138]	B	S	-	515	6	Im	M5 V
3212	Camporosso	C981302-7	Lo	{-2}	(621+0)	[5115]	B	S	-	200	3	Im	K0 V w D
3214	Tolmin	C200596-9	Va Ni	{-1}	(C42+2)	[4469]	B	-	-	914	7	Im	M0 V
3222	Fedotov	B20089A-C	Va Ph Na Pi	{+2}	(D79-1)	[9A3F]	eDB	N	-	105	7	Im	M5 V
3227	Gersuind	C200550-8	Va Ni	{-2}	(E44+2)	[7356]	B	-	-	515	8	Im	M0 V
3231	Burleson	C200377-A	Va Lo	{+0}	(A21-4)	[235B]	B	-	-	505	8	Im	K0 V
3232	Khur	C100000-0	Va Ba	{-2}	(700+4)	[0000]	B	S	-	005	6	Im	M5 V
3237	Rentaro	C200585-8	Va Ni	{-2}	(E44+0)	[5376]	B	S	-	113	9	Im	F0 V
3239	Talipao	C200535-7	Va Ni	{-2}	(844+3)	[6393]	B	-	-	700	3	Im	K5 V M5 V
3240	Kiriko	A779998-E	Hi In	{+4}	(B86+5)	[BD3D]	fEB	S	-	703	9	Im	F5 V
