Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	
1629	Yoshiakifuse	C200300-9	-	Va Lo	-	208	Im	w D	{-1}	(F21-1)	[426C]	B	8	
1631	Riparia	C100350-8	-	Va Lo	-	404	Im	K5 V	{-2}	(C21-2)	[117A]	B	7	
1633	Cheruskia	C000415-8	S	As Va Ni	-	423	Im	G5 V	{-2}	(A31+3)	[127C]	B	8	
1640	Kumotori	E100440-6	-	Va Ni	-	803	Im	M5 V	{-3}	(930+3)	[6194]	B	7	
1702	Luoyang	B855767-9	S	Ga Ag	-	213	Im	K0 V	{+2}	(A6A+1)	[696B]	CB	8	
1704	Changbai	CBB2431-6	-	Fl He Ni	-	022	Im	A5 V	{-2}	(734-2)	[124B]	B	9	
1709	Dietz	B200743-D	-	Va Na Pi	-	404	Im	M5 V	{+2}	(C6A+4)	[791D]	DB	6	
1719	Jaschek	C6A2366-6	S	Fl He Lo Px	-	713	Im	G5 V	{-2}	(921+0)	[2176]	B	8	
1727	Vermeesch	BAB189B-B	N	Fl He Ph	-	705	Im	K5 V	{+2}	(C76-3)	[BA59]	eB	8	
1730	Aurora	C5A3100-A	-	Fl Lo	-	314	Im	M0 V	{+0}	(F01-2)	[118E]	B	7	
1732	Coquitlam	C000530-B	-	As Va Ni	-	122	Im	F0 V	{+0}	(C44-2)	[5578]	B	9	
1735	Schopen	C9A6340-6	S	Fl Lo	-	703	Im	K0 V	{-2}	(A21+2)	[3187]	B	8	
1737	Landoni	B6A1858-B	N	Fl He Ph	-	904	Im	K0 V	{+2}	(B7A-1)	[8A59]	eB	8	
1738	Provo	A6668D9-7	-	Ga Ph Pa Ri	-	303	Im	A5 V	{+1}	(67C-4)	[7947]	eCcB	9	
1740	Bluepeter	C940421-4	-	De He Ni Po	-	504	Im	G5 V	{-2}	(631+0)	[2284]	B	8	
1804	Ozora	B6A9620-8	-	Fl Ni	-	804	Im	M0 V	{-1}	(C51-1)	[7557]	B	7	
1807	Devetsil	C5A0563-7	-	He Ni	-	704	Im	M0 V	{-2}	(740+2)	[837A]	B	7	
1811	Wood	E100000-0	-	Va Ba	-	006	Im	M0 V	{-3}	(A00-5)	[0000]	B	8	
1815	Hofmannsthal	A10098B-F	-	Va Hi Na In	-	602	Im	M5 V	{+4}	(489+3)	[CD8F]	fEB	6	
1819	Sessai	E725436-4	-	Ni Px	-	810	Im	K0 V M5 V	{-3}	(A32+4)	[3113]	B	3	
1824	Oberammergau	B6A3777-9	S	Fl	-	203	Im	G5 V	{+1}	(768+2)	[A829]	B	8	
1825	Hisako	E410325-7	-	Lo	-	223	Im	K0 V	{-3}	(921+0)	[114A]	B	8	
1826	Rik	C00066B-8	-	As Va Ni Na	-	713	Im	M0 V	{-2}	(C52+4)	[6466]	B	7	
1831	Arete	BDB5664-B	-	Fl Ni	-	903	Im	G5 V	{+1}	(755+0)	[9779]	B	8	
1832	Numidia	B9A6797-C	S	Fl	-	313	Im	G5 V	{+2}	(B68-2)	[899B]	B	8	
1834	Caripito	C200368-B	-	Va Lo	-	904	Im	M5 V	{+0}	(C21-5)	[4318]	B	6	
1836	Sanjiang	C200322-7	-	Va Lo	-	906	Im	M5 V	{-2}	(221+2)	[1139]	B	7	
1840	Turkul	BBB1799-B	N	Fl He	-	803	Im	K0 V	{+2}	(967-3)	[793D]	B	8	
1902	Lagerlof	A7A387A-D	-	Fl Ph	-	303	Im	G5 V	{+2}	(A77+0)	[AA3F]	eB	8	
1903	Puijo	CAB6552-A	S	Fl Ni	-	604	Im	K0 V	{+0}	(745+1)	[453F]	B	8	
1904	Krat	A300644-F	-	Va Ni Na	-	802	Im	M0 V	{+1}	(A55+5)	[775E]	B	7	
1908	Tanaka	C6B8400-A	-	Fl Ni	-	600	Im	K0 V K5 V	{+0}	(434+4)	[445B]	B	3	
1909	Libya	A6A5874-C	N	Fl Ph	-	614	Im	M0 V	{+2}	(877+2)	[9AAF]	eB	7	
1915	Ralph	B0008BB-9	N	As Va Ph Na Pi	-	022	Im	M0 V	{+1}	(B78+1)	[697E]	eDB	7	
1916	Micromegas	C5A2642-6	-	Fl He Ni	-	305	Im	M0 V	{-2}	(653+1)	[2445]	B	8	
1918	Diderot	C100586-8	-	Va Ni	-	400	Im	M0 V M5 V	{-2}	(442+1)	[63A8]	B	4	
1919	Felicity	C300453-9	S	Va Ni	-	505	Im	M0 V	{-1}	(C31+3)	[235D]	B	7	
1920	Gigli	C300486-A	-	Va Ni	-	134	Im	K5 V	{+0}	(B32-1)	[8468]	B	8	
1921	Honig	A5A7852-C	-	Fl Ph	-	705	Im	M0 V	{+2}	(D7B+0)	[AA6C]	eB	8	
1922	Woomera	CEB2100-9	-	Fl Lo	-	104	Im	K0 V	{-1}	(E01-5)	[4125]	B	8	
1923	Gemoore	C000436-A	S	As Va Ni	-	513	Im	M5 V	{+0}	(C36-2)	[5436]	B	6	
1927	Takasu	C6A8210-6	-	Fl Lo	-	702	Im	K0 V	{-2}	(A11-3)	[3178]	B	8	
1929	Jinpan	C20059D-B	-	Va Ni	-	506	Im	w D	{+0}	(C45+1)	[957C]	B	7	
1930	Gramme	B300655-A	N	Va Ni Na	-	803	Im	G0 V	{+1}	(954+1)	[778C]	B	8	
1933	Klinkerfues	C200301-C	S	Va Lo	-	406	Im	M5 V	{+0}	(F21+5)	[236B]	B	6	
1934	Georgbohm	C000661-B	S	As Va Ni Na	-	215	Im	K5 V	{+0}	(B53-2)	[365D]	B	8	
1936	Hveen	E200153-5	-	Va Lo	-	616	Im	w D	{-3}	(A01-1)	[1184]	B	7	
2002	Buhrmester	B1007A5-C	-	Va Na Pi	-	113	Im	F5 V	{+2}	(D66-2)	[9928]	DB	9	
2004	Fraschetti	A1008CA-F	N	Va Ph Na Pi	-	703	Im	M5 V	{+2}	(67D-2)	[9AAC]	eDB	6	
2005	Mrkos	B9A6789-C	-	Fl	-	114	Im	K5 V	{+2}	(C68-1)	[399F]	B	8	
2008	Ivens	C569554-7	-	Ni Pr	-	203	Im	M0 V	{-2}	(943+3)	[6356]	cB	7	
2021	Yepeiyu	C300335-A	S	Va Lo	-	903	Im	G5 V	{+0}	(A21-3)	[3346]	B	8	
2025	Croatia	EBB3345-8	-	Fl Lo	-	203	Im	K5 V	{-3}	(921+3)	[4178]	B	7	
2027	Brunet	C65A300-B	-	Wa Lo	-	210	Im	G0 V G5 V	{+0}	(821+1)	[337B]	B	5	
2030	Tekaridake	C200568-A	S	Va Ni	-	805	Im	M5 V M5 V	{+0}	(F41+1)	[A56A]	B	7	
2033	Monet	A2007BF-B	-	Va Na Pi	A	002	Im	M0 V M5 V	{+2}	(C65-1)	[A91B]	DB	5	
2034	Savigliano	C6A5300-A	-	Fl Lo	-	005	Im	M0 V	{+0}	(F21+2)	[3356]	B	8	
2036	Zanotta	E200211-9	-	Va Lo	-	914	Im	M0 V	{-2}	(D11-1)	[41AB]	B	7	
2040	Kasuga	B5A0965-B	-	He Hi In	-	700	Im	M5 V M5 V	{+4}	(68A-2)	[6DA9]	fEB	3	
2101	Pettarin	B56A676-B	-	Wa Ni Ri	-	820	Im	K5 V M5 V	{+2}	(554-3)	[583B]	CB	3	
2102	Brace	C200320-A	S	Va Lo	-	904	Im	M5 V	{+0}	(D21+0)	[436B]	B	7	
2105	Heablonsky	A200672-C	N	Va Ni Na	-	508	Im	w D	{+1}	(D53+2)	[674D]	B	8	
2110	Fukushima	C6CA335-C	-	Fl Lo	-	604	Im	M0 V	{+0}	(A21+0)	[434B]	B	7	
2112	Yangel	C200588-7	-	Va Ni	-	306	Im	M0 V	{-2}	(943+0)	[436A]	B	7	
2117	Weringia	D5A0311-5	S	He Lo	-	404	Im	M0 V	{-3}	(921+1)	[31A4]	B	7	
2122	Changtu	B200778-9	-	Va Na Pi	-	807	Im	w D	{+1}	(F63+0)	[A836]	DB	8	
2123	Luga	A1009A8-F	N	Va Hi Na In	-	004	Im	M5 V	{+4}	(98A+0)	[DD6F]	fEB	6	
2125	Alytus	C410579-8	S	Ni	-	303	Im	K0 V	{-2}	(D44-3)	[7368]	B	8	
2126	Babicka	C100323-9	-	Va Lo	-	702	Im	M5 V M5 V	{-1}	(A21-3)	[6264]	B	4	
2134	Bleys	D783200-3	S	Lo	-	904	Im	K5 V	{-3}	(511-1)	[11A7]	B	8	
2136	Minamichita	B410667-9	S	Ni Na	-	404	Im	M5 V	{+0}	(C52+3)	[6655]	B	6	
2201	D'Souza	C300314-6	-	Va Lo	-	013	Im	K0 V	{-2}	(521+0)	[2195]	B	8	
2206	Tashi	E100314-A	-	Va Lo	-	114	Im	M5 V	{-1}	(C21+0)	[728B]	B	7	
2207	Albertine	C100400-8	-	Va Ni	-	713	Im	K5 V	{-2}	(B30+0)	[1237]	B	8	
2210	Luda	B4B2744-B	-	Fl He	-	000	Im	F5 V w D	{+2}	(36C+1)	[997C]	B	4	
2214	Vesnina	E777224-3	-	Lo	-	412	Im	G5 V	{-3}	(611+3)	[4163]	B	8	
2217	Carloconti	E20058D-7	-	Va Ni	-	615	Im	M5 V	{-3}	(940-1)	[22A4]	B	7	
2219	Kubac	DBB2200-7	S	Fl He Lo	-	721	Im	M5 III	{-3}	(511-4)	[2148]	B	9	
2222	Allen-Beach	D200100-9	S	Va Lo	-	915	Im	M0 V	{-2}	(F01+0)	[315B]	B	8	
2223	Kirik	B410768-8	-	Na Pi	-	904	Im	M5 V	{+0}	(C69-2)	[B755]	DB	7	
2226	Jiaxing	B100654-D	N	Va Ni Na	-	503	Im	M5 V M5 V	{+1}	(853+3)	[675D]	B	4	
2231	Vaissiere	D896233-5	-	Lo	-	905	Im	K0 V	{-3}	(511+4)	[1145]	B	8	
2233	Nanyang	C100588-A	-	Va Ni	-	114	Im	G0 V	{+0}	(844+5)	[657E]	B	8	
2234	Evansville	C100453-8	-	Va Ni	-	500	Im	K5 III M5 V	{-2}	(532+2)	[728C]	B	3	
2236	Macabeus	D100344-6	S	Va Lo	-	600	Im	M5 V M5 V	{-3}	(B21+0)	[1137]	B	2	
2237	Madelynho	A410877-F	N	Ph Na Pi	-	704	Im	K5 V	{+2}	(D7D-1)	[8A4F]	eDB	7	
2238	Lustria	CCB1503-6	-	Fl He Ni	-	414	Im	K0 V	{-2}	(C44-1)	[931A]	B	8	
2304	Tatsuno	C8B4563-7	-	Fl Ni	-	804	Im	K0 V	{-2}	(740+3)	[7367]	B	8	
2305	Gunnels	A100723-E	S	Va Na Pi	-	805	Im	M0 V	{+2}	(C66+0)	[A97E]	DB	7	
2306	Ingram	A8A7648-9	N	Fl Ni	-	605	Im	K5 V	{+0}	(D54+0)	[3679]	B	8	
2308	Chentsaiwei	B2008CC-C	-	Va Ph Na Pi	-	405	Im	K5 V	{+2}	(976-2)	[8A1D]	eDB	8	
2313	Badger	A2009BE-B	-	Va Hi Na In	-	803	Im	M5 V	{+4}	(A8D-4)	[8D5D]	fEB	6	
2316	Tyjorgenson	C8B2400-B	-	Fl He Ni	-	703	Im	K5 V	{+0}	(936-3)	[3478]	B	7	
2319	Kurobe	C10078A-B	S	Va Na Pi	-	502	Im	M0 V M5 V	{+1}	(C68-5)	[C86F]	DB	5	
2320	Simeisa	C9B7632-5	S	Fl Ni	-	613	Im	M0 V	{-2}	(652+5)	[A47A]	B	7	
2321	Planckia	B100A9C-E	-	Va Hi Na In	-	013	Im	M0 V	{+4}	(69A+1)	[8E5F]	fEB	7	
2322	Altenburg	D200201-A	-	Va Lo	-	903	Im	M0 V	{-1}	(C11-3)	[112C]	B	7	
2326	Mithra	A62587B-C	-	Ph Pi	-	103	Im	K5 V	{+2}	(97D+0)	[8A5B]	eDB	8	
2327	Borodin	C100311-8	S	Va Lo	-	401	Im	M5 V w D	{-2}	(821-1)	[1144]	B	4	
2334	Rinaldi	B20067B-A	NS	Va Ni Na	-	505	Im	M5 V	{+2}	(A56-2)	[A818]	B	7	
2337	Takachiho	B8A4799-7	-	Fl	-	800	Im	G0 V M5 V	{+0}	(463-3)	[A76A]	B	4	
2340	McDonalda	AAB0975-F	N	He Hi In	-	004	Im	G5 V	{+4}	(A8B-4)	[9D5F]	fEB	8	
2404	Kapilrama	A3008BB-B	S	Va Ph Na Pi	-	404	Im	M5 V	{+2}	(D7D+5)	[7A5A]	eDB	6	
2406	Leonmis	C300673-9	-	Va Ni Na	-	805	Im	K0 V	{-1}	(F50+1)	[757B]	B	8	
2407	Marg	B5A0652-D	-	He Ni	-	505	Im	M5 V	{+1}	(D55-2)	[379E]	B	7	
2408	Voskovec	C200668-A	-	Va Ni Na	-	104	Im	M5 V	{+0}	(B54-3)	[466A]	B	6	
2410	Marchini	A663FFF-C	-	Hi	A	603	Im	K5 V	{+3}	(DEA+3)	[EF6A]	EB	8	
2412	Munsterman	B200764-8	N	Va Na Pi	-	907	Im	w D	{+0}	(F67+2)	[776A]	DB	8	
2413	Theodora	C9B9498-7	S	Fl Ni	-	305	Im	M0 V	{-2}	(633+0)	[5243]	B	8	
2415	Shin'onsen	BAB7644-9	-	Fl Ni	-	204	Im	K0 V	{+0}	(B56+2)	[8635]	B	8	
2420	Shigeru	D300344-7	S	Va Lo	-	003	Im	G0 V	{-3}	(221+3)	[21AB]	B	8	
2422	Stroncone	B9A567C-C	-	Fl Ni	-	803	Im	M0 V	{+1}	(754+0)	[774E]	B	7	
2423	Toynbee	C100343-7	S	Va Lo	-	504	Im	M0 V	{-2}	(921-2)	[611B]	B	7	
2424	Rachnareddy	C200587-B	-	Va Ni	-	004	Im	M5 V	{+0}	(942+0)	[5548]	B	6	
2430	Ross	C410342-8	-	Lo	-	604	Im	M5 V	{-2}	(A21-1)	[1148]	B	6	
2432	Bauhinia	A5A2699-E	N	Fl He Ni Px	-	504	Im	M5 V	{+1}	(B52-2)	[873C]	B	6	
2433	Gitakresakova	B656674-7	-	Ga Ni Ag	-	402	Im	K0 V	{+0}	(855+1)	[A684]	CB	8	
2434	Swictar	C5B1344-9	-	Fl He Lo	-	513	Im	M5 V	{-1}	(621-3)	[325B]	B	6	
2437	Nikolay	C000410-C	-	As Va Ni	-	312	Im	M5 V	{+0}	(B32+1)	[445C]	B	6	
2439	Mallidi	C7A8212-A	-	Fl Lo	-	414	Im	M0 V	{+0}	(B11+0)	[32A6]	B	7	
2440	Cuvier	B6A178A-9	-	Fl He	-	204	Im	K5 V	{+1}	(B68+5)	[8889]	B	7	
2506	Drabble	C66587A-4	-	Ga Ph Pa Ri	-	105	Im	K5 V	{+0}	(B7A-5)	[6862]	eCcB	8	
2508	Kemeny	C556462-6	-	Ni Pa	-	800	Im	G5 V G5 V	{-2}	(534+2)	[2274]	cB	5	
2509	Luscinia	B00078A-9	-	As Va Na Pi	-	902	Im	M0 V M5 V	{+1}	(769-5)	[987B]	DB	5	
2511	Capen	B410621-D	S	Ni Na	-	703	Im	M0 V	{+1}	(D54+5)	[971B]	B	7	
2518	Webb	E6A5100-6	-	Fl Lo	-	304	Im	M0 V	{-3}	(301-2)	[1199]	B	7	
2519	Portland	CDB3321-7	-	Fl Lo	-	704	Im	M0 V	{-2}	(721-3)	[1164]	B	7	
2520	Murakami	A8A789C-B	-	Fl Ph	-	301	Im	K0 V M5 V	{+2}	(A74+0)	[AA4C]	eB	4	
2522	Laichunju	A200731-E	-	Va Na Pi	-	814	Im	F5 V	{+2}	(F66+2)	[798F]	DB	9	
2524	Graz	E300234-7	-	Va Lo	-	103	Im	M5 V	{-3}	(711+4)	[4177]	B	6	
2527	Farinella	C200476-7	S	Va Ni	-	304	Im	M5 V	{-2}	(733-2)	[7262]	B	6	
2531	Brubeck	C100353-A	S	Va Lo	-	504	Im	M5 V	{+0}	(C21+1)	[3339]	B	6	
2537	Wempe	C6B5425-7	S	Fl Ni	-	203	Im	K5 V	{-2}	(332+1)	[1229]	B	8	
2539	Honami	B200ECD-F	-	Va Hi Na In	-	414	Im	G0 V	{+4}	(EDF+3)	[DF5F]	fEB	9	
2540	Kataev	B100897-A	N	Va Ph Na Pi	-	003	Im	M5 V	{+2}	(77E+2)	[8A78]	eDB	6	
2602	Kagamigawa	B100666-B	-	Va Ni Na	-	404	Im	M0 V	{+1}	(953-2)	[374B]	B	7	
2605	Sladkovic	B100759-F	NS	Va Na Pi	-	604	Im	M0 V	{+3}	(A6B+3)	[CA4C]	DB	7	
2610	Polino	CAB9514-7	S	Fl Ni	-	504	Im	K0 V	{-2}	(842-2)	[8365]	B	8	
2612	Minorushi	ABB7643-A	N	Fl Ni	-	215	Im	K5 V	{+1}	(F52-2)	[8739]	B	8	
2614	Yuzawa	B7A6878-9	S	Fl Ph	-	313	Im	M0 V	{+1}	(777-1)	[5976]	eB	7	
2618	Borisov	C8A5100-B	-	Fl Lo	-	000	Im	K5 V M5 V	{+0}	(801+0)	[415C]	B	3	
2619	EMP	A5B0697-E	N	He Ni	-	005	Im	M0 V	{+1}	(F53+5)	[779A]	B	7	
2620	Biwako	D7A7320-4	S	Fl Lo	-	205	Im	M0 V	{-3}	(921-2)	[4157]	B	8	
2621	Aldana	DBB3300-7	S	Fl Lo	-	313	Im	K0 V	{-3}	(921+1)	[2155]	B	8	
2622	Fairbank	E9A1100-9	-	Fl He Lo	-	813	Im	G5 V	{-2}	(E01-1)	[113D]	B	8	
2626	Fierz	A10087B-F	-	Va Ph Na Pi	-	805	Im	M5 V	{+2}	(A77+0)	[5A1D]	eDB	7	
2628	Holliman	C200352-C	-	Va Lo	-	906	Im	w D	{+0}	(C21+4)	[335D]	B	8	
2629	Liuzhou	C100467-C	S	Va Ni	-	705	Im	M5 V	{+0}	(F34+5)	[248F]	B	6	
2631	Prishvin	D676120-5	-	Lo	-	205	Im	M0 V	{-3}	(501-3)	[1165]	B	8	
2639	Votroubek	B7A1644-9	-	Fl He Ni	-	513	Im	G0 V	{+0}	(B54-3)	[7638]	B	8	
2640	Grammier	A9A4898-9	-	Fl Ph	-	814	Im	M0 V	{+1}	(A79+1)	[898D]	eB	7	
2712	Protea	C8A3679-A	-	Fl Ni Px	-	703	Im	M5 V	{+0}	(C52-1)	[4687]	B	6	
2718	Analucia	C4A0566-8	-	He Ni	-	204	Im	K5 V	{-2}	(C40-2)	[332B]	B	8	
2719	Singhal	E5B8000-0	-	Fl Ba	-	004	Im	M5 V	{-3}	(800+0)	[0000]	B	6	
2727	Calingasta	D200300-5	S	Va Lo	-	207	Im	w D	{-3}	(721-1)	[1138]	B	7	
2728	Erigone	CEB0102-B	-	Lo	-	803	Im	G0 V	{+0}	(601+0)	[112A]	B	8	
2729	Sadakane	B4A0648-9	S	He Ni	-	706	Im	w D	{+0}	(D54+0)	[5648]	B	7	
2730	Megaira	A20097A-B	-	Va Hi Na In	-	102	Im	M5 V	{+4}	(B8B+4)	[4D86]	fEB	6	
2731	Nakagawa	B30068C-A	S	Va Ni Na	-	801	Im	w D w D	{+1}	(757+3)	[574C]	B	3	
2733	Gropius	DCB2478-8	S	Fl He Ni Px	-	303	Im	G5 V	{-3}	(C30+1)	[9127]	B	8	
2734	Crawford	X100414-3	-	Va Ni	R	604	Im	w D w D	{-3}	(530+4)	[2111]	B	5	
2735	Leonida	E752422-7	-	Ni Po	-	604	Im	K5 V	{-3}	(330+1)	[2158]	B	8	
2739	Rachmaninoff	B6A4959-C	N	Fl Hi In	-	005	Im	M0 V	{+4}	(A87-1)	[7D4F]	fEB	8	
2740	Delmas	C6A5598-6	S	Fl Ni Px	-	115	Im	M0 V	{-2}	(843-1)	[8365]	B	8	
2805	Scylla	CCB6136-7	S	Fl Lo	-	714	Im	K5 V	{-2}	(901+0)	[2119]	B	7	
2806	Dwingeloo	A7B4652-A	NS	Fl Ni	-	604	Im	M5 V	{+2}	(D56+1)	[A8AC]	B	6	
2811	Volodshev	A100674-D	N	Va Ni Na	-	605	Im	M5 V	{+1}	(C56+0)	[773B]	B	7	
2813	Alex	C100257-8	-	Va Lo	-	014	Im	M5 V	{-2}	(C11-1)	[51A5]	B	7	
2815	Vate	C755654-5	-	Ga Ni Ag	-	421	Im	G0 V G5 V	{-1}	(851-1)	[5596]	CB	5	
2817	Walpurga	EBB2100-6	-	Fl He Lo	-	004	Im	G0 V	{-3}	(301-1)	[1187]	B	8	
2818	Ourinhos	C100412-7	-	Va Ni	-	402	Im	M5 V M5 V	{-2}	(533-2)	[1248]	B	4	
2819	Nibutani	A000662-D	-	As Va Ni Na	-	415	Im	M0 V	{+1}	(B54-5)	[776F]	B	8	
2824	Palmys	A756772-9	S	Ga Ag	-	103	Im	M0 V	{+2}	(66B-1)	[6979]	CB	7	
2834	Guangnan	E200331-7	-	Va Lo	-	103	Im	M0 V	{-3}	(A21+3)	[1165]	B	7	
2839	Milwaukee	C000567-A	S	As Va Ni	-	914	Im	K5 V	{+0}	(C43+1)	[3585]	B	8	
2902	Fabrinia	D8B9553-A	-	Fl Ni	-	405	Im	M0 V	{-1}	(B44+5)	[3459]	B	8	
2908	Heath	BDB5884-C	S	Fl Ph	-	803	Im	G0 V	{+2}	(977+1)	[6A5E]	eB	8	
2910	Huruhata	X410202-4	-	Lo	R	305	Im	M5 V	{-3}	(411-3)	[1174]	B	6	
2911	Daly	A4107A6-A	S	Na Pi	-	410	Im	M0 III M5 III	{+2}	(56C-2)	[896B]	DB	5	
2915	Bean	B0008DB-9	S	As Va Ph Na Pi	-	914	Im	M5 V	{+1}	(C73-1)	[397A]	eDB	6	
2921	Debra	E658153-8	-	Lo	-	704	Im	G0 V	{-3}	(901-2)	[4195]	B	9	
2922	Sansyu	B1008AA-E	-	Va Ph Na Pi	-	204	Im	M5 V	{+2}	(67B+3)	[9A2F]	eDB	6	
2928	Elatus	C7A467B-8	-	Fl Ni	-	410	Im	K0 V K5 V	{-2}	(952+1)	[A484]	B	3	
2934	Terasako	C6A5365-7	-	Fl Lo	-	215	Im	M0 V	{-2}	(721+2)	[4147]	B	8	
2936	Kanmon	C000336-B	-	As Va Lo	-	914	Im	M0 V	{+0}	(921-2)	[435A]	B	8	
3002	Chirman	BBB0987-C	-	He Hi In	-	502	Im	G5 V	{+4}	(78A+3)	[7D39]	fEB	8	
3003	Dayton	A6B478C-D	-	Fl	-	613	Im	M0 V	{+2}	(C69+5)	[896E]	B	7	
3009	Shor	C7A4544-8	-	Fl Ni	-	806	Im	M0 V	{-2}	(F40+0)	[8336]	B	8	
3012	Puntel	D100536-5	-	Va Ni	-	904	Im	M0 V	{-3}	(742+4)	[8265]	B	7	
3016	Antonhajduk	C7A4245-6	-	Fl Lo	-	502	Im	G5 V	{-2}	(A11+0)	[2142]	B	8	
3017	Huenna	C200563-6	S	Va Ni	-	907	Im	w D	{-2}	(344-1)	[8377]	B	7	
3023	Toyako	C6A5657-7	-	Fl Ni Px	-	013	Im	M5 V	{-2}	(750+1)	[5477]	B	6	
3024	Rusth	C778586-4	S	Ni Ag	-	712	Im	F0 V	{-1}	(444-1)	[6424]	CB	9	
3036	Cardano	C100426-8	S	Va Ni	-	604	Im	M0 V	{-2}	(834+2)	[524D]	B	7	
3037	Riga	C7A7553-6	S	Fl Ni	-	003	Im	K0 V	{-2}	(843-1)	[1376]	B	8	
3038	Estelle	E200436-4	-	Va Ni	-	615	Im	M5 V	{-3}	(633+3)	[1126]	B	6	
3104	Dodona	B100632-E	S	Va Ni Na	-	200	Im	K5 V K5 V	{+1}	(753+3)	[871E]	B	2	
3108	Hamilton	C7A1200-9	-	Fl He Lo	-	613	Im	G0 V	{-1}	(B11-1)	[6137]	B	9	
3116	Muriel	B1008AC-A	-	Va Ph Na Pi	-	304	Im	M5 V	{+2}	(B76+3)	[4A4E]	eDB	6	
3117	du Chatelet	C6B4403-8	S	Fl Ni	-	503	Im	M0 V	{-2}	(A33+0)	[8297]	B	8	
3119	Le Poole	C8876AE-8	-	Ga Ni Ag Ri	-	111	Im	K0 V	{+0}	(B54+0)	[666A]	CB	8	
3124	Ramaswami	AEB686A-C	N	Fl Ph	-	704	Im	K0 V	{+2}	(87A+1)	[4A9C]	eB	8	
3128	Sarton	E5A4373-7	-	Fl Lo	-	000	Im	K0 V K5 V	{-3}	(621+2)	[1176]	B	4	
3133	Marimo	B7B7753-A	-	Fl	-	103	Im	K5 V	{+2}	(B68-4)	[A938]	B	8	
3139	Otero	B7AA868-9	NS	Fl Ph	-	010	Im	M0 V M5 V	{+2}	(B79+1)	[BA59]	eB	3	
3202	Nathues	D200512-4	S	Va Ni	-	205	Im	M5 V	{-3}	(543+0)	[5227]	B	6	
3203	Hoppe	A10089D-B	N	Va Ph Na Pi	-	101	Im	M0 V M5 V	{+2}	(87E+0)	[6A59]	eDB	4	
3204	Ostrovskij	D100447-9	S	Va Ni	-	914	Im	M5 V	{-2}	(E32+0)	[62AB]	B	6	
3206	Foglar	C7B3375-A	S	Fl Lo	-	600	Im	G5 V G5 V	{+0}	(B21-1)	[4378]	B	6	
3215	Preesinghal	A6D577C-B	N		-	903	Im	M0 V	{+2}	(D6C-2)	[898B]	B	7	
3217	Linnaea	X6A3103-3	-	Fl Lo	R	712	Im	G5 V	{-3}	(901-2)	[1195]	B	8	
3218	Geyang	BAB7BCC-B	-	Fl Hi In	-	502	Im	K0 V	{+4}	(9AD+0)	[AF66]	fEB	8	
3220	Dufek	C100867-8	S	Va Ph Na Pi	-	305	Im	M0 V	{-1}	(A7B+2)	[A75C]	eDB	8	
3221	Jodhpur	B6B7765-B	N	Fl	-	200	Im	K0 V M5 V	{+2}	(96A+2)	[B95C]	B	3	
3226	Albina	B7A0688-C	-	He Ni	-	604	Im	K0 V	{+1}	(F53-2)	[979D]	B	8	
3231	Lomia	CBB2595-7	-	Fl He Ni	-	824	Im	K5 V	{-2}	(644-2)	[2347]	B	8	
3234	Valeska	A100ABE-E	N	Va Hi Na In	-	601	Im	K5 V K5 V	{+4}	(898-1)	[8E4F]	fEB	3	
3237	Chuckshaw	B5A27A7-8	S	Fl He	-	520	Im	G5 V G5 V	{+0}	(C64+0)	[9756]	B	4	
3240	Svoptrix	D8B7488-7	S	Fl Ni	-	004	Im	M0 V	{-3}	(930-2)	[416A]	B	8	
