Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	
1907	Fideoja	C200477-A	S	Va Ni	-	008	Im	w D	{+0}	(A32-5)	[146F]	B	8	
1910	Tevelde	C6A5223-5	S	Fl Lo	-	005	Im	M0 V	{-2}	(711+1)	[1125]	B	8	
1913	Amphios	CAB2454-8	-	Fl He Ni	-	423	Im	K0 V	{-2}	(D31+0)	[9295]	B	8	
1914	Yamaoka	CAB5300-A	-	Fl Lo	-	611	Im	G5 V	{+0}	(D21-3)	[634E]	B	8	
1916	Minamisanriku	C200489-B	-	Va Ni	-	307	Im	M0 V	{+0}	(E36+1)	[142A]	B	8	
1918	Tianjin	B8869AB-9	-	Ga Hi Pr	-	203	Im	F5 V	{+2}	(E8A-2)	[7B69]	EcB	9	
1921	Baade	B100757-B	NS	Va Na Pi	-	501	Im	M5 V M5 V	{+3}	(76D-1)	[7A68]	DB	4	
1923	Sitarski	A9B89DA-9	-	Fl Hi In	-	703	Im	G5 V	{+3}	(E8A-1)	[7C28]	EB	8	
1924	Tsuruta	ECB2200-9	-	Fl He Lo	-	424	Im	G0 V	{-2}	(F11-3)	[412A]	B	8	
1930	Pandabear	C200141-7	S	Va Lo	-	308	Im	w D	{-2}	(701+3)	[3184]	B	8	
1931	Tokushima	A3006A9-C	-	Va Ni Na	-	604	Im	M0 V	{+1}	(D56-3)	[9769]	B	7	
1934	Werel	CCB6201-6	-	Fl Lo	-	215	Im	M0 V	{-2}	(411-5)	[1155]	B	8	
1935	Ventura	C100410-A	-	Va Ni	-	004	Im	M5 V	{+0}	(C35-3)	[3469]	B	6	
1936	Twain	B100894-B	-	Va Ph Na Pi	-	102	Im	K5 V M5 V	{+2}	(978+0)	[9A3A]	eDB	5	
1937	Yonaguni	C410301-9	S	Lo	-	904	Im	M0 V	{-1}	(F21+3)	[7288]	B	7	
1938	Gary	D9A4566-3	S	Fl Ni Px	-	404	Im	M0 V	{-3}	(B42+3)	[7225]	B	8	
2006	Yizhou	B7B99EC-C	N	Fl Hi In	A	902	Im	M5 V	{+4}	(B8D-1)	[8D1C]	fEB	6	
2012	Lazarev	D6A3235-7	S	Fl Lo	-	204	Im	K0 V	{-3}	(711+3)	[4187]	B	8	
2015	Lijiang	A10099A-C	-	Va Hi Na In	-	406	Im	w D	{+4}	(F8C-2)	[9D4F]	fEB	8	
2016	Mluigia	A7A8610-A	N	Fl Ni	-	605	Im	M0 V	{+1}	(854-1)	[6746]	B	7	
2019	Nijo	E100000-0	-	Va Ba	-	000	Im	M0 V M5 V	{-3}	(600-3)	[0000]	B	4	
2024	Beleth	C7A2420-8	S	Fl He Ni	-	606	Im	M0 V	{-2}	(C33+1)	[5268]	B	8	
2029	Quigley	D200542-7	-	Va Ni	-	101	Im	M5 V M5 V	{-3}	(443-5)	[2243]	B	3	
2035	Liudavid	C100325-8	S	Va Lo	-	004	Im	M0 V	{-2}	(F21+0)	[1146]	B	7	
2036	Van Dijck	CAB4554-6	-	Fl Ni	-	105	Im	K5 V	{-2}	(441+1)	[1354]	B	8	
2037	Samadhi	EDB4444-7	-	Fl Ni	-	404	Im	K0 V	{-3}	(A30+2)	[7136]	B	8	
2107	Mamiya	C100466-9	-	Va Ni	-	502	Im	M0 V	{-1}	(635+0)	[1357]	B	7	
2109	Alek	C200000-0	S	Va Ba	-	005	Im	K0 V	{-2}	(B00+1)	[0000]	B	8	
2110	Anti	BBB389C-9	-	Fl Ph	-	202	Im	F5 V	{+1}	(477-1)	[B954]	eB	9	
2112	Mirnaya	C100469-7	S	Va Ni	-	904	Im	M0 V	{-2}	(830-5)	[6247]	B	7	
2113	Rundetaarn	D200100-8	-	Va Lo	-	515	Im	w D	{-3}	(C01-1)	[1168]	B	7	
2116	Ishikawa	C0006A8-A	S	As Va Ni Na	-	014	Im	M5 V	{+0}	(C56-1)	[163B]	B	6	
2123	Mihonoseki	C100444-7	S	Va Ni	-	700	Im	M0 V M5 V	{-2}	(630+0)	[727A]	B	3	
2126	Shimizu	C20058A-B	S	Va Ni	-	107	Im	w D	{+0}	(F46+4)	[155F]	B	7	
2131	Lesnaya	C8A3130-A	S	Fl Lo	-	703	Im	K0 V	{+0}	(601+2)	[217E]	B	8	
2132	Degewij	B1008B8-A	NS	Va Ph Na Pi	-	206	Im	w D	{+3}	(B79-1)	[7B79]	eDB	7	
2133	Blow	C000512-A	S	As Va Ni	-	114	Im	M5 V	{+0}	(D44+0)	[2519]	B	6	
2135	Iinan	A100621-C	N	Va Ni Na	-	704	Im	K5 V	{+1}	(A53+0)	[972A]	B	7	
2136	Labeyrie	A4B599A-C	N	Fl Hi In	-	702	Im	M5 V M5 V	{+4}	(48E-2)	[AD89]	fEB	4	
2138	Millucci	A7A499A-C	-	Fl Hi In	-	900	Im	M0 V M5 V	{+4}	(88C+1)	[6D5B]	fEB	4	
2201	Sizhou	C200225-A	-	Va Lo	-	106	Im	w D	{+0}	(D11-4)	[125C]	B	7	
2204	Niels	C9B0342-8	-	He Lo	-	123	Im	F5 V	{-2}	(A21+2)	[1129]	B	9	
2207	Bobrov	ACB18DC-7	N	Fl He Ph	-	612	Im	G0 V	{+0}	(779+0)	[A858]	eB	8	
2209	Hiroshima	C10046A-A	-	Va Ni	-	502	Im	M5 V w D	{+0}	(636-2)	[149C]	B	4	
2212	Imprinetta	C200620-6	S	Va Ni Na	-	905	Im	K0 V	{-2}	(750+1)	[444B]	B	8	
2214	Saibi	C962376-8	S	Lo	-	102	Im	F0 V	{-2}	(721-1)	[1168]	B	9	
2217	Peneleos	C200520-9	S	Va Ni	-	515	Im	M0 V	{-1}	(C42-1)	[641C]	B	8	
2218	Kozlovskij	C9A6220-A	S	Fl Lo	-	504	Im	M0 V	{+0}	(811-1)	[1218]	B	7	
2220	Carlmurray	X100359-5	-	Va Lo	R	500	Im	M5 V M5 V	{-3}	(A21+1)	[8195]	B	2	
2223	Rene	E8A5203-9	-	Fl Lo	-	713	Im	G0 V	{-2}	(711-1)	[316A]	B	9	
2224	Horizonte	C9A7300-9	S	Fl Lo	-	914	Im	M5 V	{-1}	(B21+0)	[3258]	B	6	
2226	Alastria	C100465-C	-	Va Ni	-	203	Im	M5 V M5 V	{+0}	(734+0)	[544A]	B	4	
2229	Povolny	B7A0745-9	N	He	-	622	Im	F0 V	{+1}	(A65+0)	[7836]	B	9	
2230	Hohenzollern	C100364-8	S	Va Lo	-	704	Im	M0 V	{-2}	(B21-4)	[1128]	B	7	
2234	Monty	D9A4486-4	S	Fl Ni Px	-	503	Im	K0 V	{-3}	(831+2)	[3154]	B	8	
2236	Bobmiller	C2005AD-7	-	Va Ni	-	604	Im	M0 V	{-2}	(240-3)	[7335]	B	7	
2237	Maturana	C6B4545-5	-	Fl Ni	-	404	Im	K0 V	{-2}	(643+0)	[5382]	B	8	
2307	Gongmyung	C5A0377-5	S	He Lo	-	913	Im	G0 V	{-2}	(721-2)	[4113]	B	9	
2309	Toyotomi	B1008D9-8	S	Va Ph Na Pi	-	905	Im	M5 V	{+0}	(F7B-3)	[4857]	eDB	6	
2311	Shaowu	BBB0623-7	-	He Ni	-	900	Im	F5 V K5 V	{-1}	(950-1)	[555C]	B	5	
2312	Delia	A300778-D	S	Va Na Pi	-	914	Im	G0 V	{+2}	(C69-2)	[895C]	DB	9	
2319	Giotto	C100246-C	S	Va Lo	-	604	Im	M5 V	{+0}	(911+1)	[121C]	B	6	
2325	Ahrensa	AFB4986-F	S	Fl Hi In	-	613	Im	F0 V	{+4}	(F8A+2)	[CD3D]	fEB	9	
2326	Rykhlova	B20099A-9	N	Va Hi Na In	-	000	Im	G0 V M5 V	{+3}	(68D-2)	[DC89]	EB	4	
2327	Eridian	D5A4564-3	S	Fl Ni	-	604	Im	M0 V	{-3}	(440+1)	[7234]	B	7	
2331	Kircheva	ACB7763-C	-	Fl	-	904	Im	G5 V	{+2}	(D6B+1)	[998B]	B	8	
2332	Butakov	C9A0410-8	-	He Ni	-	104	Im	K0 V	{-2}	(B30-1)	[421C]	B	8	
2335	Kawai	B785676-6	NS	Ga Ni Ag Ri	-	414	Im	K5 V	{+2}	(253+0)	[8839]	CB	8	
2337	Iide	A100697-F	N	Va Ni Na	-	404	Im	M5 V	{+1}	(F54+1)	[A72F]	B	6	
2339	Asagiri	C100536-9	S	Va Ni	-	914	Im	M0 V	{-1}	(F40+5)	[841C]	B	7	
2401	Jingzhou	C200504-9	-	Va Ni	-	804	Im	M0 V	{-1}	(B45+1)	[944A]	B	7	
2404	Hittmair	E7A0378-4	-	He Lo	-	313	Im	K0 V	{-3}	(921-1)	[41A2]	B	8	
2406	Bessel	B1008BF-B	N	Va Ph Na Pi	A	805	Im	M5 V	{+2}	(D7A-3)	[5A3D]	eDB	6	
2409	Ogea	E200310-9	-	Va Lo	-	805	Im	M5 V	{-2}	(A21+1)	[5155]	B	7	
2411	Alisterling	A200888-A	N	Va Ph Na Pi	-	004	Im	K0 V	{+2}	(B79-2)	[6A2B]	eDB	8	
2412	Kumiko	A2009AA-C	N	Va Hi Na In	-	504	Im	M0 V	{+4}	(B8F+2)	[BD9C]	fEB	7	
2415	Jancis	C300532-A	-	Va Ni	-	914	Im	M5 V	{+0}	(E44-1)	[557A]	B	6	
2420	Nigelreuel	B300665-8	S	Va Ni Na	-	005	Im	w D	{-1}	(953-2)	[8548]	B	8	
2422	Furusho	D510334-6	S	Lo	-	600	Im	K5 V M5 V K5 V	{-3}	(621-2)	[611A]	B	2	
2424	Kalinenkov	B9A0689-9	-	He Ni	-	502	Im	G0 V	{+0}	(C56+0)	[769E]	B	8	
2428	Grubaugh	C797558-9	-	Ni Ag	-	510	Im	F0 V F5 V	{+0}	(644+0)	[2567]	CB	4	
2429	Calar Alto	C200444-8	-	Va Ni	-	706	Im	M5 V	{-2}	(F34-2)	[1243]	B	7	
2436	Crocco	C200446-B	-	Va Ni	-	107	Im	w D	{+0}	(D34-3)	[149A]	B	7	
2504	Maoxianxin	A78A889-F	-	Wa Ph Ri	-	404	Im	G5 V	{+3}	(879-1)	[7B6E]	eCB	8	
2505	Xuzhou	B7A2787-B	-	Fl He	-	405	Im	M0 V	{+2}	(E6C+2)	[6978]	B	8	
2510	Vine	CAB5789-7	S	Fl	-	704	Im	M5 V	{-1}	(665+4)	[C616]	B	7	
2511	Yongzhou	A100988-D	S	Va Hi Na In	-	101	Im	M5 V	{+4}	(88C+4)	[CD1D]	fEB	6	
2513	Hoher List	AEB5789-A	N	Fl	-	113	Im	G5 V	{+2}	(768+2)	[494A]	B	8	
2518	Ganzhou	BCB2986-A	S	Fl He Hi In	-	403	Im	K5 V	{+4}	(A8F+2)	[9D7A]	fEB	7	
2519	Genua	C100420-8	-	Va Ni	-	804	Im	M5 V	{-2}	(F34+3)	[1288]	B	6	
2523	Renoir	D760502-8	S	De Ni Pr	-	603	Im	F5 V	{-3}	(840+0)	[7249]	cB	9	
2525	Festou	C8A2535-5	-	Fl He Ni	-	003	Im	G5 V	{-2}	(443+0)	[4354]	B	8	
2528	Antink	CDB8311-5	-	Fl Lo	-	002	Im	G0 V	{-2}	(621-5)	[3167]	B	9	
2530	Obuase	C000455-B	-	As Va Ni	-	425	Im	M0 V	{+0}	(F32+3)	[542C]	B	8	
2531	Ikeuchi	C100557-C	S	Va Ni	-	201	Im	M5 V M5 V	{+0}	(646+4)	[753B]	B	3	
2532	Kuwano	CDB4503-7	-	Fl Ni	-	812	Im	F0 V	{-2}	(242+3)	[4393]	B	9	
2533	Shiki	CDB3200-7	S	Fl Lo	-	815	Im	M0 V	{-2}	(711-1)	[5169]	B	8	
2536	Amnestia	A200652-B	S	Va Ni Na	-	507	Im	w D	{+1}	(F56+1)	[572C]	B	8	
2601	Colombatti	C300646-A	-	Va Ni Na	-	904	Im	M5 V	{+0}	(955-1)	[766C]	B	6	
2604	Cotur	C300579-6	-	Va Ni	-	605	Im	M0 V	{-2}	(840+1)	[4385]	B	8	
2612	Simonelli	A200EFF-F	-	Va Hi Na In	A	304	Im	M0 V	{+4}	(BD7-2)	[EF7F]	fEB	8	
2617	Kutafin	C76A431-7	-	Wa Ni	-	510	Im	G0 V M5 V	{-2}	(C31+1)	[2269]	B	4	
2624	Samani	C631230-A	S	Lo Po	-	604	Im	K5 V	{+0}	(811-3)	[1259]	B	8	
2625	Gefion	E000110-7	-	As Va Lo	-	824	Im	K0 V	{-3}	(B01+3)	[1195]	B	8	
2626	Otani	C200000-0	-	Va Ba	-	003	Im	M0 V	{-2}	(900-2)	[0000]	B	7	
2630	Tartu	B5A0877-A	N	He Ph	-	214	Im	M5 V	{+2}	(B7B-2)	[DA5E]	eB	6	
2633	Inasan	C100586-7	-	Va Ni	-	003	Im	K5 V	{-2}	(B40-5)	[A313]	B	7	
2634	Vogelsberg	D5A3110-8	S	Fl Lo	-	804	Im	M0 V	{-3}	(C01+3)	[5147]	B	7	
2635	Turkmenia	C8B5300-9	-	Fl Lo	-	003	Im	M5 V	{-1}	(D21+1)	[3227]	B	6	
2638	Suzuko	B8596AF-B	-	Ni	-	701	Im	K0 V M5 V	{+1}	(953-2)	[5769]	B	5	
2702	Asuke	D300320-7	-	Va Lo	-	906	Im	M0 V	{-3}	(421-1)	[118A]	B	8	
2706	Hurwitz	B100845-A	-	Va Ph Na Pi	-	815	Im	M5 V	{+2}	(879-2)	[BA79]	eDB	7	
2708	Igor	D5A436A-8	-	Fl Lo	-	504	Im	M5 V	{-3}	(C21+3)	[11A4]	B	6	
2710	Abezethibou	BFB08CD-B	N	Ph	-	002	Im	A0 V	{+2}	(C7A+1)	[6A3A]	eB	10	
2711	Shuji	D410466-5	S	Ni	-	315	Im	M0 V	{-3}	(930+4)	[4146]	B	8	
2716	Pirola	CAB0630-7	S	He Ni	-	507	Im	w D	{-2}	(953+4)	[7469]	B	8	
2717	Marci	C300579-B	S	Va Ni	-	100	Im	M0 V M5 V	{+0}	(943+0)	[5588]	B	1	
2720	Tursachan	C5A0863-A	-	He Ph	-	300	Im	K5 V K5 V	{+1}	(776-3)	[7946]	eB	1	
2721	Peacock	C10059B-B	-	Va Ni	-	015	Im	K5 V	{+0}	(C43-2)	[152A]	B	8	
2727	Iwamura	A89A78A-A	-	Wa Pi	-	410	Im	M0 III	{+2}	(865-1)	[4938]	DB	9	
2730	Tiziano	C10057B-A	S	Va Ni	-	905	Im	M5 V	{+0}	(943-1)	[651C]	B	7	
2732	Altaj	B8B389A-C	-	Fl Ph	-	113	Im	K5 V	{+2}	(B77+2)	[6A1D]	eB	7	
2736	Lintao	C863566-9	-	Ni Pr	-	912	Im	A5 V	{-1}	(943-3)	[4467]	cB	9	
2737	Toshie	C100562-9	S	Va Ni	-	601	Im	M0 V M5 V	{-1}	(841+4)	[545B]	B	4	
2738	Weimar	B200883-8	N	Va Ph Na Pi	-	104	Im	M0 V	{+0}	(C77-4)	[783D]	eDB	7	
2807	Mineosaito	E300335-6	-	Va Lo	-	004	Im	M5 V	{-3}	(A21+2)	[316A]	B	7	
2809	Connery	C5A3756-6	-	Fl	-	511	Im	F5 V	{-1}	(964+0)	[6617]	B	9	
2810	Pogorelov	A7B3BED-C	-	Fl Hi In	A	203	Im	M5 V	{+4}	(6A7+3)	[AF18]	fEB	6	
2814	Jaimenomen	CCB4516-5	-	Fl Ni Px	-	604	Im	K0 V	{-2}	(744+4)	[8372]	B	8	
2817	Catanach	C200423-B	-	Va Ni	-	507	Im	w D	{+0}	(C32-5)	[4456]	B	8	
2823	Brontosaurus	C5A0465-5	-	He Ni	-	103	Im	G5 V	{-2}	(630+1)	[2216]	B	8	
2825	Donnera	C100214-7	S	Va Lo	-	305	Im	M5 V	{-2}	(611+3)	[2164]	B	6	
2826	Boden	C6A7000-0	S	Fl Ba	-	004	Im	K5 V	{-2}	(500+1)	[0000]	B	8	
2827	Mirabeau	A410FFF-F	-	Hi Na In	A	504	Im	M0 V	{+4}	(BEA+0)	[FF2F]	fEB	7	
2830	Richmond	D000338-8	-	As Va Lo	-	213	Im	K5 V	{-3}	(921+0)	[7118]	B	7	
2833	Caitlin	E6B0455-5	-	He Ni	-	414	Im	w D	{-3}	(332+0)	[6153]	B	7	
2834	Anthennig	E100343-5	-	Va Lo	-	814	Im	M5 V	{-3}	(721-4)	[1126]	B	6	
2836	Aidamina	D7C4105-5	-	Fl Lo	-	700	Im	G5 V K5 V	{-3}	(801-2)	[1158]	B	5	
2837	Elbsteel	B9637AC-A	-	Ri	-	214	Im	K0 V	{+3}	(D66-1)	[3A5A]	CB	8	
2839	Takenouchi	C8B8343-9	S	Fl Lo	-	504	Im	M5 V	{-1}	(921-2)	[126B]	B	7	
2901	Palmys	C300744-8	-	Va Na Pi	-	013	Im	F5 V	{-1}	(C67-1)	[7686]	DB	9	
2903	Hendricks	A410742-F	-	Na Pi	-	106	Im	M0 V	{+2}	(F6B-4)	[695E]	DB	8	
2904	Bama	E000354-A	-	As Va Lo	-	815	Im	K5 V	{-1}	(D21+0)	[525B]	B	8	
2905	Balosnee	A10098A-E	N	Va Hi Na In	-	502	Im	M0 V	{+4}	(98C+2)	[4D4E]	fEB	7	
2919	Akritiri	C000422-7	-	As Va Ni	-	615	Im	M0 V	{-2}	(730+1)	[8213]	B	7	
2920	Daguerre	CAB0400-A	S	He Ni	-	815	Im	K5 V	{+0}	(B35+3)	[7468]	B	8	
2921	Toulouse	C100654-A	S	Va Ni Na	-	204	Im	M5 V	{+0}	(E52-1)	[964A]	B	6	
2922	Timorlax	C100436-8	S	Va Ni	-	301	Im	M5 V M5 V	{-2}	(532+0)	[4296]	B	2	
2929	Kohler	B410643-B	-	Ni Na	-	806	Im	M0 V	{+1}	(C56+3)	[A71F]	B	8	
2934	Taize	C8A4536-7	-	Fl Ni Px	-	704	Im	M0 V	{-2}	(840+0)	[A345]	B	7	
2936	Mareike	EDB3611-4	-	Fl Ni	-	603	Im	K0 V	{-3}	(952+3)	[8344]	B	8	
2938	Polydamas	B6BA9AB-C	-	Fl Hi In	-	704	Im	G0 V	{+4}	(88C-2)	[BD8C]	fEB	8	
2940	Faraday	C685433-8	S	Ga Ni Pa	-	314	Im	K0 V	{-2}	(E30+3)	[1245]	cB	8	
3001	Daumier	C865668-4	S	Ga Ni Ag Ri	-	704	Im	K5 V	{+0}	(352+2)	[4644]	CB	8	
3002	Springfield	C5A1304-B	-	Fl He Lo	-	804	Im	M5 V	{+0}	(A21-5)	[434F]	B	6	
3003	Gajdos	B2007A8-9	-	Va Na Pi	-	607	Im	w D	{+1}	(D69-3)	[8817]	DB	8	
3004	Cydonia	B777876-B	S	Ph Pa Pi	-	814	Im	K0 V	{+2}	(F7A+0)	[8A97]	eDcB	8	
3005	Grinevia	E7A0575-7	-	He Ni	-	704	Im	K0 V	{-3}	(942+0)	[5268]	B	8	
3011	Bijemarks	B200658-9	N	Va Ni Na	-	205	Im	M5 V	{+0}	(A51+2)	[464C]	B	6	
3014	Shakura	B1008CD-9	-	Va Ph Na Pi	-	904	Im	M5 V	{+1}	(B79+2)	[B965]	eDB	6	
3015	Codina	C7A5225-6	-	Fl Lo	-	412	Im	M5 V	{-2}	(511+0)	[2143]	B	6	
3020	Altenrath	C745400-A	-	Ni Pa	-	613	Im	G0 V	{+0}	(736+3)	[744A]	cB	8	
3025	Gonohe	C945200-5	S	Lo	-	422	Im	G5 V	{-2}	(411+1)	[3193]	B	8	
3031	Emma	D000410-5	S	As Va Ni	-	622	Im	G0 V	{-3}	(B30-4)	[2155]	B	8	
3037	Jinan	D5A0597-7	-	He Ni	-	614	Im	M0 V	{-3}	(A43-2)	[8227]	B	7	
3105	Pourkaviani	B200677-8	-	Va Ni Na	-	914	Im	F5 V	{-1}	(A53+4)	[5558]	B	9	
3111	Semafor	D410210-6	S	Lo	-	605	Im	M5 V	{-3}	(A11+4)	[3165]	B	7	
3113	Kosaka	A6B0646-C	N	He Ni	-	500	Im	K0 V M5 V	{+1}	(357-1)	[471F]	B	4	
3116	Akiraohta	C656436-9	S	Ga Ni Pa	-	003	Im	G0 V	{-1}	(D32+0)	[138C]	cB	9	
3117	Scylla	CAB5574-7	S	Fl Ni	-	103	Im	K5 V	{-2}	(640-1)	[232B]	B	8	
3119	Wessel	C7B1541-7	S	Fl He Ni	-	410	Im	K0 V K5 V	{-2}	(943-4)	[232B]	B	5	
3121	Jinyi	CCB0510-7	S	He Ni	-	803	Im	K0 V	{-2}	(540+2)	[3358]	B	8	
3123	Dunkerley	C6A0323-5	-	He Lo	-	314	Im	K5 V	{-2}	(A21-5)	[7177]	B	8	
3125	Chivilikhin	C100537-A	-	Va Ni	-	502	Im	M5 V M5 V	{+0}	(A46+3)	[555B]	B	4	
3127	Lisbeth	C300437-A	-	Va Ni	-	600	Im	M0 V M5 V	{+0}	(531+1)	[543A]	B	4	
3130	Fast	CDB8687-5	-	Fl Ni	-	304	Im	G5 V	{-2}	(551+1)	[A448]	B	8	
3133	Vorobjov	C200659-C	-	Va Ni Na	-	407	Im	w D	{+0}	(C52+2)	[764E]	B	7	
3135	Ruhmkorff	C100678-7	-	Va Ni Na	-	205	Im	M0 V	{-2}	(953-1)	[5449]	B	8	
3137	Alondra	C000149-9	-	As Va Lo	-	015	Im	M5 V	{-1}	(E01+0)	[3167]	B	6	
3138	Barkhatova	A410615-C	N	Ni Na	-	006	Im	K5 V	{+1}	(B56+0)	[875C]	B	8	
3139	Yanase	C9A2350-9	-	Fl He Lo	-	304	Im	M0 V	{-1}	(A21-4)	[12A7]	B	7	
3201	Zahller	A6B06A7-A	S	He Ni	-	207	Im	w D	{+1}	(F53+4)	[1769]	B	8	
3202	Yingling	B1007AA-9	S	Va Na Pi	-	503	Im	M5 V	{+1}	(D6A-1)	[B867]	DB	6	
3203	Aruna	A100878-C	-	Va Ph Na Pi	-	314	Im	M0 V	{+2}	(F7D+0)	[AA5F]	eDB	7	
3204	Rausu	C000540-7	-	As Va Ni	-	023	Im	K5 V	{-2}	(A44+0)	[7344]	B	7	
3205	Bathompson	B100756-F	-	Va Na Pi	-	804	Im	K5 V	{+2}	(769+3)	[A92F]	DB	8	
3208	Nickanthony	BBB3887-8	NS	Fl Ph	-	004	Im	M5 V	{+1}	(F77+3)	[7944]	eB	6	
3215	Academia	C000300-D	S	As Va Lo	-	124	Im	M0 V	{+0}	(C21+0)	[837D]	B	7	
3217	Dovzhenko	C7A4543-6	-	Fl Ni	-	105	Im	M5 V	{-2}	(644+3)	[1388]	B	7	
3218	Courroux	C790534-5	-	De He Ni	-	903	Im	G5 V	{-2}	(544-5)	[4378]	B	8	
3219	Weihui	C200432-8	-	Va Ni	-	807	Im	w D	{-2}	(933-3)	[3259]	B	7	
3220	Boulder	A1006BA-F	N	Va Ni Na	-	203	Im	M5 V	{+1}	(853+3)	[675D]	B	6	
3223	Chajnantor	C100413-B	-	Va Ni	-	404	Im	M5 V	{+0}	(B31+0)	[144C]	B	6	
3225	Yamakita	C100595-9	-	Va Ni	-	705	Im	M5 V	{-1}	(B44+0)	[4445]	B	6	
3228	Atluri	A200734-E	N	Va Na Pi	-	303	Im	K5 V	{+2}	(76D+5)	[C98E]	DB	8	
3231	Karijanberg	EAB3231-7	-	Fl Lo	-	604	Im	G0 V	{-3}	(B11-1)	[1155]	B	9	
3233	Reighard	A5A0654-C	N	He Ni	-	805	Im	M0 V	{+1}	(957-2)	[674B]	B	7	
3239	Milone	A20089A-C	NS	Va Ph Na Pi	-	715	Im	M0 V	{+3}	(D7C+1)	[AB7A]	eDB	7	
